# x y z potential pseudo_potential
0.0000000000e+00 2.2727272727e-01 -1.4696969697e+00 2.3796588640e-09 -2.4670720354e-09
0.0000000000e+00 2.5757575758e-01 -1.4696969697e+00 2.3718255412e-09 -2.4841029036e-09
0.0000000000e+00 2.8787878788e-01 -1.4696969697e+00 2.3631048869e-09 -2.5033544641e-09
0.0000000000e+00 3.1818181818e-01 -1.4696969697e+00 2.3535271735e-09 -2.5248569895e-09
0.0000000000e+00 3.4848484848e-01 -1.4696969697e+00 2.3431249608e-09 -2.5486430394e-09
0.0000000000e+00 3.7878787879e-01 -1.4696969697e+00 2.3319328070e-09 -2.5747471721e-09
0.0000000000e+00 4.0909090909e-01 -1.4696969697e+00 2.3199869742e-09 -2.6032056496e-09
0.0000000000e+00 4.3939393939e-01 -1.4696969697e+00 2.3073251313e-09 -2.6340561409e-09
0.0000000000e+00 4.6969696970e-01 -1.4696969697e+00 2.2939860588e-09 -2.6673374265e-09
0.0000000000e+00 5.0000000000e-01 -1.4696969697e+00 2.2800093604e-09 -2.7030891101e-09
0.0000000000e+00 5.3030303030e-01 -1.4696969697e+00 2.2654351834e-09 -2.7413513390e-09
0.0000000000e+00 5.6060606061e-01 -1.4696969697e+00 2.2503039522e-09 -2.7821645375e-09
0.0000000000e+00 5.9090909091e-01 -1.4696969697e+00 2.2346561163e-09 -2.8255691551e-09
0.0000000000e+00 6.2121212121e-01 -1.4696969697e+00 2.2185319161e-09 -2.8716054324e-09
0.0000000000e+00 6.5151515152e-01 -1.4696969697e+00 2.2019711671e-09 -2.9203131848e-09
0.0000000000e+00 6.8181818182e-01 -1.4696969697e+00 2.1850130641e-09 -2.9717316069e-09
0.0000000000e+00 7.1212121212e-01 -1.4696969697e+00 2.1676960054e-09 -3.0258990973e-09
0.0000000000e+00 7.4242424242e-01 -1.4696969697e+00 2.1500574386e-09 -3.0828531035e-09
0.0000000000e+00 7.7272727273e-01 -1.4696969697e+00 2.1321337263e-09 -3.1426299880e-09
0.0000000000e+00 8.0303030303e-01 -1.4696969697e+00 2.1139600321e-09 -3.2052649145e-09
0.0000000000e+00 8.3333333333e-01 -1.4696969697e+00 2.0955702265e-09 -3.2707917535e-09
0.0000000000e+00 8.6363636364e-01 -1.4696969697e+00 2.0769968109e-09 -3.3392430063e-09
0.0000000000e+00 8.9393939394e-01 -1.4696969697e+00 2.0582708592e-09 -3.4106497469e-09
0.0000000000e+00 9.2424242424e-01 -1.4696969697e+00 2.0394219759e-09 -3.4850415798e-09
0.0000000000e+00 9.5454545455e-01 -1.4696969697e+00 2.0204782687e-09 -3.5624466126e-09
0.0000000000e+00 9.8484848485e-01 -1.4696969697e+00 2.0014663349e-09 -3.6428914428e-09
