-1.7169659003417525e+01  -3.9219227970013457e+00  4.2066790843589585e-01
1.1548199995376670e+01  -6.4662324033250895e+00  -1.1038448647314791e-01
1.5645146996799628e+01  -2.0972011047017327e+00  -1.0185013481752025e-01
-4.1363010999129211e+00  7.9818835015649245e+00  -7.5503415902663018e-02
6.2382458930206797e+00  -2.6339233733462213e+00  -5.1303848210949665e+00
7.3657859929902196e+00  -2.8595562740472324e+00  -5.0708062231733422e+00
6.8417765929000023e+00  -2.0453635710957645e+00  -5.5649622182147080e+00
8.2526751929897664e+00  -1.7892993716060983e+00  -5.5555836177848130e+00
9.9032529929459336e+00  -3.0697104750574877e+00  -5.0375178261753497e+00
-1.4864146005832445e+01  -5.9144516838610439e+00  -2.0466086244325696e+00
-1.5702117005500304e+01  -5.8136289859405013e+00  -1.6289036232643213e+00
-1.4258361006184545e+01  -5.5407084803412401e+00  -2.7068227227631003e+00
-1.3805905005211097e+01  -6.2083180898312129e+00  -1.0469413268453429e+00
-1.3734350006474099e+01  -4.3628763752385558e+00  -3.6435337165089017e+00
-1.3247537006251143e+01  -5.1446280791375845e+00  -2.9788951212582648e+00
-1.4998534006247731e+01  -4.9725768781584652e+00  -3.0519623190345446e+00
-1.1516317005641724e+01  -4.1662625244524915e-01  -4.2675665958860813e+00
-1.0965040005094428e+01  6.3115757574664899e-01  -3.9781071903834535e+00
-5.4887119517045979e-01  3.3830679299728819e+00  -5.3290211823605480e+00
-5.3515706023205754e+00  6.1794668162740161e+00  -2.6186441631770081e+00
-4.3966970021199820e+00  6.8702731161483248e+00  -2.6513266599730909e+00
-5.1245394015357020e+00  7.0247410121900122e+00  -1.9061770585818312e+00
-3.7414511015349436e+00  7.4795344128935692e+00  -2.1108506570133803e+00
-1.0224293024313917e+00  5.7798245147226197e+00  -2.5924413685300469e+00
1.1848145998352440e+01  4.8527917020338416e+00  -1.0797099829749417e+00
1.0228719999333286e+01  5.4249812963145265e+00  2.9658284406781237e-02
9.9718800010141475e+00  3.0711409772064933e+00  3.4391079083414624e+00
-6.1289883035445536e+00  4.4530880217407294e+00  -3.5450484723372364e+00
-5.2026294045115753e+00  3.1902364258176132e+00  -4.3227000801097493e+00
-8.4121889042202387e+00  2.6258416231338320e+00  -3.6610006809857580e+00
-7.8196101054230898e+00  1.1962207287459996e+00  -4.6921745894577098e+00
-6.1124450051501737e+00  1.9822147280508549e+00  -4.6670317862573025e+00
8.3640756948768313e+00  2.3548893240931608e+00  -4.7979501945376049e+00
2.3430419970179375e+00  -3.8429608065472842e+00  9.9238749489195066e-01
1.7732461974344171e+00  -3.2687782081705903e+00  1.3136044785324255e+00
2.5312562976815731e+00  -3.6700046113786637e+00  1.8398664757305689e+00
6.0761631212110805e-02  -3.0398329052867825e+00  8.9993946104878575e-01
-1.6166009023318961e+00  -3.7413294101094001e+00  1.8533420783026386e+00
-2.6116624022442827e+00  -3.7463815104875020e+00  1.9778417789875480e+00
-2.5086391056181343e+00  2.1203647309082791e+00  -5.3822931880631986e+00
1.1050034994886532e+01  6.4112993878222835e-01  -4.0091766061096523e+00
1.1292505994416814e+01  -2.4092729985422476e-01  -4.2653879112484558e+00
3.8468980022827033e+00  2.5494650679039816e+00  5.4446271097959436e+00
1.1112943993081242e+01  -3.8111777784001819e+00  -4.5133620312161797e+00
4.5432236929942285e+00  -1.4008365694490663e+00  -5.7250828129389495e+00
3.0189357938612882e+00  -3.1875939803123230e+00  -3.7073447219036195e+00
-9.4693619021178783e+00  4.5456530118576879e+00  -1.5968225694215286e+00
-1.0125398006397850e+01  -2.2069289715179674e+00  -4.5124376069605816e+00
-8.7189349064903432e+00  -2.0438810708326738e+00  -4.7152135070510832e+00
-7.5565408066039579e+00  -2.3558133711118194e+00  -4.7325899096402129e+00
-4.3408247065629979e+00  -2.3078877723542219e+00  -4.6971347116757540e+00
-8.0851601062487699e+00  -3.5073999766615103e+00  -3.7162003157433761e+00
-5.0442970066290540e+00  -1.8462962704320955e+00  -4.9980829085732079e+00
-6.6715828066127001e+00  -1.1576963682794252e+00  -5.2867656035305925e+00
3.0602738947171297e+00  3.4391610298279156e+00  -5.5111982846321590e+00
2.9300995939596466e+00  1.9248727319619494e+00  -5.8828220930625603e+00
1.4638991995028807e+01  -5.3366665987198720e+00  -1.1065955423307272e+00
1.5456810996123860e+01  -4.1661506046027581e+00  -1.0858327632833741e-01
1.5407699996809994e+01  -4.2961361103052180e+00  9.0732115297519911e-01
1.5573485997355345e+01  -2.6220745103783356e+00  9.1075970227941228e-01
1.5086116998229745e+01  -1.1592605133611940e+00  1.4687600808627803e+00
1.2703945999447898e+01  3.5245307897728484e+00  1.0492218089349474e+00
1.2995299999556472e+01  2.0488448850683603e+00  1.8682157004196460e+00
-5.6189255058299112e+00  1.0812971309340031e+00  -5.2076725916822424e+00
-5.7737875063717841e+00  -8.2115153723472556e-02  -5.4372577981199122e+00
-4.6476292040290978e+00  4.2282121244922912e+00  -4.1192238746649990e+00
7.3011327944956363e+00  2.1649238269472124e+00  -5.2437502948448849e+00
7.8864839940514910e+00  7.4468545662841290e-01  -5.2208372032588422e+00
7.3847708931895797e+00  -8.4547441049031780e-01  -5.7038065118499617e+00
-2.9610630067569170e+00  -1.6826995696871518e+00  -5.2504464091457894e+00
-2.1767553066088454e+00  -2.1334066722517524e+00  -4.8400160122450178e+00
-4.1874013067305942e+00  -1.3546266686607766e+00  -5.3621357064199646e+00
1.2187923964148377e+00  -3.5665374007434205e+00  2.6068147253860585e-02
-4.1039508652895899e-02  -1.9337148720899981e+00  -4.9917961126520476e+00
-2.8414049063759630e+00  -2.7203238753592105e+00  -4.2496661150722144e+00
-9.7846904623841591e-01  -2.6632560768980267e+00  -4.0836145160865041e+00
1.2093832019055899e+00  1.1219500680854821e+00  5.5643358036514590e+00
1.1049720022514611e+00  2.1189764679423329e+00  5.5957825093384352e+00
2.4077591017773754e+00  7.3737833772434336e-01  5.5594530006276575e+00
2.0662875024472642e+00  2.8381735679244500e+00  5.5435759126975412e+00
7.1788704140367943e-01  6.6726206498884708e-02  5.3415528980640961e+00
1.1040672099049713e-01  -6.3830269885508595e-01  5.0841245945310805e+00
5.0960341947041652e+00  -4.6009202912027316e+00  -1.8922672313480851e+00
5.7218331941759484e+00  -4.3979616867414357e+00  -2.7208959306542866e+00
4.5768062942483869e+00  -4.1233841862397274e+00  -2.7440597282878723e+00
1.9115022956998444e+00  -4.2542944971052936e+00  -6.6017495711402485e-01
1.6740015943570297e+00  -3.5712768847455978e+00  -2.8422631230991513e+00
-1.5735017527019307e-01  -3.8372244877558570e+00  -2.2019648232832605e+00
3.1496576002492258e+00  -1.6204576265212092e+00  4.4943996868238640e+00
5.0289722997419277e+00  -2.3994834251310584e+00  4.1391597810915775e+00
3.3513902992570372e+00  -2.7695858217221536e+00  3.6301974802109589e+00
3.7727311007160118e+00  -9.6528330872012313e-01  4.8491527900650766e+00
-9.3664561112719646e-01  -3.0690057180770536e+00  3.2296679815996048e+00
-5.5244827997691370e+00  7.3361432992419031e+00  4.1717106345772414e-01
-6.5472366002431066e+00  6.9721486023682608e+00  -7.9321285857952714e-02
-5.5285981017742234e+00  -3.7191269131629845e+00  2.6212080812320750e+00
-4.0900451022964939e+00  -3.8037794097442750e+00  1.9309762797242971e+00
-1.7161545003779537e+01  -3.9259290941717433e+00  -8.2494842592471862e-02
-1.7097165003580116e+01  -4.4124582969972668e+00  4.1576665562276882e-01
-1.7163492003248365e+01  -3.3957315969917556e+00  4.1860879139333290e-01
-1.7082493003028556e+01  -3.9315627001082789e+00  9.6761063831914607e-01
-1.7148507003614412e+01  -3.4082598941543698e+00  -8.6332445687929735e-02
-1.7089716003943007e+01  -4.4167334941612113e+00  -8.8504337406635797e-02
-1.7039239003212600e+01  -4.4107062998972326e+00  9.2762493559110415e-01
1.0760877995339575e+01  -6.5115531028939042e+00  -1.4162763616383064e-01
1.1122689995003025e+01  -6.4442261001972749e+00  -6.4154415604423465e-01
1.1893867995045493e+01  -6.3769851006095966e+00  -6.1272208621859214e-01
1.2251158995412180e+01  -6.3574278035548284e+00  -1.1006900636464427e-01
1.1880008995796519e+01  -6.2926278062872303e+00  3.9674071426617885e-01
1.1193776995723965e+01  -6.5114519060521907e+00  3.9452006352639912e-01
1.5562022996428999e+01  -2.1115126018011026e+00  -6.1237503483848721e-01
1.5674581996632973e+01  -2.6032272046912244e+00  -1.0541289768697333e-01
1.5539116996957505e+01  -1.6073416046596427e+00  -1.0321910198415676e-01
1.5612696997159416e+01  -2.1054530075371871e+00  4.0375418515929395e-01
1.5469107996576385e+01  -1.6231687016847616e+00  -6.2769055202305668e-01
1.5614385996266332e+01  -2.6145962018218483e+00  -6.1170607770781404e-01
1.5647183996966509e+01  -2.6632760074541006e+00  3.8700655199466150e-01
1.5532926997316279e+01  -1.6107389074832963e+00  3.9877585800115789e-01
-4.8749475999829892e+00  7.7638853017995446e+00  -7.4629924600218542e-02
-3.4999765000237386e+00  7.8323274018478779e+00  -1.6243203520066696e-01
-3.8209398996184216e+00  7.8014526986908752e+00  4.1691926485563824e-01
-4.5467636002869165e+00  7.9331842045105700e+00  -5.7516670388252922e-01
-3.7884220002718116e+00  7.9888660042878277e+00  -5.7928505411274966e-01
-4.5397018996041396e+00  7.8237270988685408e+00  4.2676558549628929e-01
5.8102701929495106e+00  -2.3522046719312950e+00  -5.3570980192023994e+00
6.9459170929588341e+00  -2.5803926729538076e+00  -5.2408699213009697e+00
6.5237845929244402e+00  -2.2954137718212242e+00  -5.4177598193942416e+00
6.2866495931741824e+00  -3.1342249758411023e+00  -4.6899434239457953e+00
5.8968940931197436e+00  -2.8792170746379413e+00  -4.8812372222309799e+00
5.5803002930599712e+00  -2.6179662734007350e+00  -5.0827943205334725e+00
6.1211285928916404e+00  -2.0902688709107613e+00  -5.5563109179508494e+00
6.6177201930472576e+00  -2.8670606742716007e+00  -4.9878482226793048e+00
