3.65975e+00 -4.07420e+01 -2.19167e+01
6.52123e+00 -3.49494e+01 -2.49427e+01
1.08162e+01 -3.01278e+01 -2.45179e+01
1.05556e+01 -2.65559e+01 -2.63880e+01
1.42275e+01 -2.84373e+01 -2.32058e+01
1.48008e+01 -2.44676e+01 -2.49409e+01
1.81585e+01 -2.59289e+01 -2.24684e+01
2.02522e+01 -2.09533e+01 -2.45308e+01
2.26567e+01 -1.71193e+01 -2.62634e+01
2.81057e+01 -1.91515e+01 -2.41765e+01
2.56591e+01 -1.51552e+01 -2.68158e+01
3.10272e+01 -1.48813e+01 -2.62078e+01
3.33864e+01 -9.87643e+00 -2.93350e+01
3.64274e+01 -1.16990e+01 -2.76296e+01
4.21649e+01 -8.09750e+00 -2.89832e+01
4.24966e+01 -3.51239e+00 -3.06099e+01
4.60395e+01 -5.48552e-01 -2.94741e+01
4.89919e+01 3.59751e+00 -2.78838e+01
2.82439e+01 -1.20841e+01 -2.87936e+01
3.72285e+01 -6.70959e+00 -3.08639e+01
2.29157e+00 -3.72545e+01 -2.57318e+01
4.66882e+01 6.80869e+00 -2.94124e+01
-2.02834e+00 -3.93038e+01 -2.54407e+01
1.47143e+01 -2.13549e+01 -2.68246e+01
5.37032e+00 -3.09522e+01 -2.79643e+01
4.04519e+01 -7.58278e-01 -3.26788e+01
4.19730e+01 4.08099e+00 -3.22523e+01
3.02614e+01 -7.30336e+00 -3.24171e+01
3.72957e+01 -3.53708e+00 -3.28526e+01
2.11790e+01 -1.44983e+01 -2.94109e+01
3.37899e+01 -5.64298e+00 -3.27908e+01
4.64257e+01 1.08775e+01 -2.82514e+01
1.66814e+01 -1.80910e+01 -2.84193e+01
4.32872e+01 7.27409e+00 -3.10586e+01
1.03277e+00 -3.43886e+01 -2.79012e+01
1.15582e+01 -2.20883e+01 -2.81924e+01
2.19799e+01 -1.16655e+01 -3.18424e+01
-3.65722e+00 -3.48508e+01 -2.89065e+01
2.54557e+01 -9.57693e+00 -3.19814e+01
3.90321e+01 1.88057e+00 -3.46200e+01
4.14345e+01 1.05522e+01 -3.19305e+01
4.19746e+00 -2.71833e+01 -3.09642e+01
1.27263e+01 -1.88216e+01 -3.00110e+01
3.35584e+01 -1.95884e+00 -3.55886e+01
9.98171e-01 -3.11340e+01 -3.08398e+01
7.13323e+00 -2.22316e+01 -3.08243e+01
1.62823e+01 -1.44518e+01 -3.18284e+01
4.31294e+01 1.55519e+01 -3.03147e+01
-6.91161e+00 -3.75456e+01 -2.59471e+01
2.54347e+01 -6.41583e+00 -3.49750e+01
3.84694e+01 6.72011e+00 -3.54039e+01
3.59028e+01 4.32837e+00 -3.73324e+01
3.83389e+01 1.31828e+01 -3.48059e+01
-7.31548e+00 -3.42106e+01 -2.78196e+01
2.97644e+01 -1.62828e+00 -3.72836e+01
3.17498e+01 1.71098e+00 -3.83010e+01
3.87650e+01 1.78258e+01 -3.05170e+01
-3.01927e+00 -3.01907e+01 -3.23757e+01
7.77152e+00 -1.84042e+01 -3.27562e+01
1.91554e+01 -8.30654e+00 -3.59690e+01
2.27920e+00 -2.36207e+01 -3.40713e+01
-3.75601e-01 -2.62175e+01 -3.46670e+01
-1.12474e+01 -3.60780e+01 -2.46624e+01
2.38462e+01 -3.71808e+00 -3.80394e+01
-6.54474e+00 -3.12419e+01 -3.03401e+01
9.66929e+00 -1.55457e+01 -3.38689e+01
3.49932e+01 9.26481e+00 -3.90157e+01
3.22723e+01 5.06830e+00 -3.93972e+01
-1.02077e+01 -3.13098e+01 -2.82785e+01
4.58819e+00 -1.97753e+01 -3.41974e+01
2.78947e+01 4.77779e-01 -3.94241e+01
3.52362e+01 1.75948e+01 -3.35254e+01
1.18434e+01 -9.74832e+00 -3.66461e+01
3.43016e+01 1.26880e+01 -3.95361e+01
3.40834e+01 1.57202e+01 -3.75375e+01
2.41845e+01 -4.75397e-01 -4.02406e+01
1.75572e+01 -5.06566e+00 -3.80256e+01
-6.00797e+00 -2.67240e+01 -3.33478e+01
2.76615e+01 3.78257e+00 -4.10834e+01
5.98800e+00 -1.61886e+01 -3.55004e+01
2.96418e+01 9.09308e+00 -4.16649e+01
3.51786e+01 2.14476e+01 -3.04398e+01
6.36867e+00 -1.29265e+01 -3.73503e+01
3.06248e+01 1.31496e+01 -4.12814e+01
5.01755e-01 -2.08541e+01 -3.67674e+01
1.97146e+01 7.19428e-01 -4.05112e+01
2.58122e+00 -1.70419e+01 -3.74828e+01
2.26012e+01 3.69193e+00 -4.21646e+01
3.17202e+01 1.92101e+01 -3.60677e+01
1.16989e+01 -5.11536e+00 -3.80509e+01
-1.35300e+01 -3.17715e+01 -2.63038e+01
-1.30792e+01 -2.88185e+01 -2.83568e+01
2.46293e+01 7.84782e+00 -4.34318e+01
