-9.56251459534652847871e-01	2.85910251164416484571e-01	-6.19554228211422544637e-02
1.91796521936101749262e-01	-9.65548814525176823942e-01	-1.75868078235478259019e-01
7.45630709007017888901e-01	6.27367341236179543174e-01	2.24599788370200420529e-01
-7.20590241546433585285e-01	-6.23227850984876097229e-01	-3.03869625900361595150e-01
-2.26333862152085646402e-01	9.69348276918002960123e-01	9.55871376254105592496e-02
1.73556766304477139151e-01	-9.84821931016793272740e-01	1.95270537657874767787e-03
-9.45322160386454335423e-01	3.12807694315963280562e-01	-9.22895414389810625488e-02
9.49723704119792677680e-01	-3.07149042383070836060e-01	-6.06988599245713994490e-02
-7.73862202459428050183e-01	-5.88053913975163600192e-01	-2.35223055551818688302e-01
7.82116041051979071774e-01	5.80534842512822724103e-01	2.26437176624756125731e-01
1.81303920219668374125e-01	-9.31986372044942168458e-01	-3.13895350133586437114e-01
9.45441155014302259119e-01	-3.23623582441416757227e-01	-3.75339751825696441023e-02
-8.97843525488225879805e-01	4.33400991435579474587e-01	-7.77211963464945893021e-02
1.67362353686440035183e-01	-9.85670760731072626015e-01	2.10474228437484110754e-02
8.98708600669811064066e-01	4.32675998699945607573e-01	7.15145525827775574434e-02
-2.99055427237766513482e-01	9.51876882479753660959e-01	6.70540978633084039373e-02
-9.40053550489320488559e-01	3.37321527929065445583e-01	-5.01349080783362113789e-02
5.80857621089673203940e-01	8.08479536042840618570e-01	-9.46850770818661313655e-02
-8.40078257490307400701e-01	-5.41710857878295537482e-01	-2.85983871714772450168e-02
3.87642521238153597851e-02	9.85459286575050552592e-01	-1.65430732514468881167e-01
-9.29657617063281427328e-01	1.92974748577814297912e-01	-3.13843052253113652394e-01
-7.39150185110220570017e-01	-6.51432816404047154712e-01	-1.71149903778582357372e-01
-4.40738810235666356174e-01	8.82372332278943627415e-01	-1.64828299695977870121e-01
5.10114070011505674196e-02	-9.91137679304283092385e-01	1.22653728109189591455e-01
-8.05155435678576392178e-01	5.50432621155757195730e-01	-2.20790973467768214533e-01
-6.76319508486711518103e-01	-7.26906964076267425590e-01	-1.19156149726805590805e-01
1.56133898376482449510e-01	-9.83787971177478848261e-01	8.82237697237110846116e-02
-9.87939325268736623364e-01	7.07187491685822011700e-02	-1.37748858810461921598e-01
9.04341955133959984892e-01	-4.21317221927775042989e-01	-6.82453419036698344380e-02
-8.99352538837280612860e-01	-3.95510230699455955783e-01	-1.86377756985647125010e-01
2.81856178770027610003e-01	-9.14042694860927595890e-01	-2.91689983476518255312e-01
9.40904545462841745973e-01	-3.24128463753616480325e-01	-9.81803203910227156870e-02
-5.72903189592233186289e-01	-7.64115421386230675438e-01	-2.96495460597272497694e-01
8.38368042861355577955e-01	4.94818103936029540790e-01	2.28678964327663714062e-01
-9.43519618683359012623e-02	-9.36201842557545349521e-01	-3.38561393669527865846e-01
9.69710912796294177696e-01	-2.39846346830379975046e-01	-4.62003843696032617805e-02
7.80649082654060966213e-01	6.02821368468316909350e-01	1.64904237269266618071e-01
4.09816564083990253486e-01	-8.47283136384991308887e-01	-3.37878188997166151175e-01
-5.41495731271412483743e-02	9.15441898289072519823e-01	3.98790614968617063152e-01
8.09496918417235811205e-01	-5.41822767638334923390e-01	-2.26147800214227367999e-01
7.22400780301883371770e-01	6.33229513352229766987e-01	2.77772381706547943914e-01
9.89961156337182068832e-01	-1.33518728772930667104e-01	-4.63644045622294762032e-02
-8.25199402378258728419e-01	5.09270223633689789189e-01	2.44314931256065931420e-01
