x,y,z,r,potential,ax,ay,az
-14.144380387604471,-14.144380387604471,0.0,20.003174575514258,7.582462781493969e-08,2.6678250151401646e-09,2.7046605036375576e-09,-3.467512694843701e-14
-14.002225810844628,-14.144380387604471,0.0,19.902909943200104,7.620477946556739e-08,2.6805633315157124e-09,2.7455296202752924e-09,-3.54295061070461e-14
-13.860071234084783,-14.144380387604471,0.0,19.803158110845718,7.658672533929998e-08,2.693065959792448e-09,2.786999885912988e-09,-3.6195243504041e-14
-13.71791665732494,-14.144380387604471,0.0,19.703926866656886,7.697043093071794e-08,2.705318741876993e-09,2.8290751007446243e-09,-3.697211708264588e-14
-13.575762080565095,-14.144380387604471,0.0,19.60522411545859,7.735585969140881e-08,2.7173070918657154e-09,2.8717587581084024e-09,-3.775987101344601e-14
-13.433607503805252,-14.144380387604471,0.0,19.507057879535363,7.774297296885014e-08,2.7290159918869395e-09,2.9150540231206967e-09,-3.8558213715422955e-14
-13.291452927045407,-14.144380387604471,0.0,19.409436299416683,7.813172994474064e-08,2.740429988507218e-09,2.9589637105375562e-09,-3.93668158201892e-14
-13.149298350285564,-14.144380387604471,0.0,19.31236763460329,7.852208757286407e-08,2.751533189753433e-09,3.0034902618434517e-09,-4.018530808244017e-14
-13.00714377352572,-14.144380387604471,0.0,19.21586026423014,7.891400051657635e-08,2.762309262804609e-09,3.048635721569583e-09,-4.101327924025866e-14
-12.864989196765876,-14.144380387604471,0.0,19.119922687661493,7.930742108601562e-08,2.7727414324095776e-09,3.0944017128469497e-09,-4.185027382957209e-14
-12.722834620006031,-14.144380387604471,0.0,19.024563525013498,7.970229917514235e-08,2.7828124800887314e-09,3.140789412202485e-09,-4.269578995778066e-14
-12.580680043246188,-14.144380387604471,0.0,18.929791517599526,8.009858219872546e-08,2.792504744180218e-09,3.1877995236099407e-09,-4.3549277042343326e-14
-12.438525466486343,-14.144380387604471,0.0,18.835615528293182,8.049621502939842e-08,2.801800120792904e-09,3.235432251810819e-09,-4.4410133520933353e-14
-12.2963708897265,-14.144380387604471,0.0,18.742044541803953,8.089513993491913e-08,2.810680065730311e-09,3.2836872749245767e-09,-4.5277704540648466e-14
-12.154216312966657,-14.144380387604471,0.0,18.649087664860037,8.129529651577644e-08,2.819125597451571e-09,3.3325637163715126e-09,-4.61512796346928e-14
-12.012061736206812,-14.144380387604471,0.0,18.556754126293043,8.169662164329514e-08,2.827117301136956e-09,3.3820601161361446e-09,-4.7030090395926006e-14
-11.869907159446967,-14.144380387604471,0.0,18.465053277018736,8.209904939840116e-08,2.8346353339271385e-09,3.432174401403691e-09,-4.7913308157709475e-14
-11.727752582687124,-14.144380387604471,0.0,18.373994589908165,8.250251101121971e-08,2.841659431406435e-09,3.4829038566072545e-09,-4.880004169355846e-14
-11.585598005927281,-14.144380387604471,0.0,18.283587659543084,8.290693480168749e-08,2.848168915401482e-09,3.5342450929286066e-09,-4.9689334948235674e-14
-11.443443429167436,-14.144380387604471,0.0,18.19384220184965,8.331224612137088e-08,2.8541427031674436e-09,3.586194017301061e-09,-5.058016481409005e-14
-11.301288852407591,-14.144380387604471,0.0,18.104768053604058,8.371836729669349e-08,2.859559318034445e-09,3.6387458009687513e-09,-5.1471438967648915e-14
-11.159134275647748,-14.144380387604471,0.0,18.016375171803745,8.412521757378494e-08,2.8643969015870295e-09,3.691894847662781e-09,-5.236199378270855e-14
-11.016979698887905,-14.144380387604471,0.0,17.928673632897617,8.453271306517437e-08,2.868633227449381e-09,3.745634761461042e-09,-5.325059233742782e-14
-10.87482512212806,-14.144380387604471,0.0,17.841673631868662,8.49407666985619e-08,2.872245716748401e-09,3.7999583144051205e-09,-5.4135922534207277e-14
-10.732670545368217,-14.144380387604471,0.0,17.755385481162175,8.534928816791183e-08,2.8752114553258864e-09,3.854857413954548e-09,-5.5016595352417806e-14
-10.590515968608372,-14.144380387604471,0.0,17.669819609452695,8.575818388712105e-08,2.877507212769571e-09,3.910323070365691e-09,-5.5891143255323527e-14
-10.448361391848529,-14.144380387604471,0.0,17.58498656024283,8.61673569465261e-08,2.87910946333098e-09,3.96634536408969e-09,-5.67580187738046e-14
-10.306206815088684,-14.144380387604471,0.0,17.500896990286826,8.657670707252183e-08,2.879994408795602e-09,4.022913413291401e-09,-5.761559329071923e-14
-10.164052238328841,-14.144380387604471,0.0,17.41756166783191,8.698613059057365e-08,2.880138003368001e-09,4.080015341598535e-09,-5.846215605093024e-14
-10.021897661568996,-14.144380387604471,0.0,17.334991470670303,8.739552039191402e-08,2.879515980630895e-09,4.137638246197951e-09,-5.929591342314631e-14
-9.879743084809153,-14.144380387604471,0.0,17.253197383994777,8.780476590422202e-08,2.878103882633134e-09,4.1957681664034305e-09,-6.01149884407722e-14
-9.73758850804931,-14.144380387604471,0.0,17.172190498050735,8.821375306659228e-08,2.8758770911567267e-09,4.254390052827084e-09,-6.09174206499053e-14
-9.595433931289465,-14.144380387604471,0.0,17.09198200557768,8.862236430910605e-08,2.872810861207579e-09,4.313487737293818e-09,-6.170116629343737e-14
-9.45327935452962,-14.144380387604471,0.0,17.01258319903318,8.90304785373237e-08,2.86888035676847e-09,4.373043903645853e-09,-6.246409886089607e-14
-9.311124777769777,-14.144380387604471,0.0,16.93400546759237,8.943797112202229e-08,2.864060688845911e-09,4.4330400595914605e-09,-6.320401003417009e-14
-9.168970201009934,-14.144380387604471,0.0,16.856260293916268,8.984471389450618e-08,2.8583269558349075e-09,4.493456509759098e-09,-6.391861105957195e-14
-9.026815624250089,-14.144380387604471,0.0,16.779359250682237,9.025057514782136e-08,2.8516542862172816e-09,4.554272330124755e-09,-6.460553457678807e-14
-8.884661047490244,-14.144380387604471,0.0,16.703313996870214,9.065541964420613e-08,2.844017883600055e-09,4.615465343986718e-09,-6.526233693510745e-14
-8.742506470730401,-14.144380387604471,0.0,16.628136273798482,9.105910862910988e-08,2.8353930740905172e-09,4.677012099667791e-09,-6.58865010268915e-14
-8.600351893970558,-14.144380387604471,0.0,16.55383790090301,9.146149985211218e-08,2.8257553559938634e-09,4.738887850130261e-09,-6.64754396675113e-14
-8.458197317210713,-14.144380387604471,0.0,16.480430771254753,9.18624475950703e-08,2.815080451807954e-09,4.801066534693709e-09,-6.70264995499163e-14
-8.31604274045087,-14.144380387604471,0.0,16.407926846809612,9.226180270781857e-08,2.803344362477448e-09,4.863520763049754e-09,-6.75369658005724e-14
-8.173888163691025,-14.144380387604471,0.0,16.336338153386098,9.265941265173871e-08,2.790523423856754e-09,4.926221801770948e-09,-6.800406716170344e-14
-8.031733586931182,-14.144380387604471,0.0,16.26567677536623,9.305512155150914e-08,2.776594365317573e-09,4.989139563513492e-09,-6.842498182255296e-14
-7.889579010171338,-14.144380387604471,0.0,16.195954850115697,9.344877025533405e-08,2.7615343704226594e-09,5.052242599114782e-09,-6.879684391973996e-14
-7.747424433411494,-14.144380387604471,0.0,16.12718456211968,9.384019640393857e-08,2.7453211395724406e-09,5.115498092787095e-09,-6.911675072368522e-14
-7.60526985665165,-14.144380387604471,0.0,16.059378136831583,9.422923450860369e-08,2.7279329545158865e-09,5.1788718606079405e-09,-6.938177052452532e-14
-7.463115279891806,-14.144380387604471,0.0,15.992547834232186,9.46157160384965e-08,2.709348744601044e-09,5.242328352505556e-09,-6.958895122689138e-14
-7.320960703131962,-14.144380387604471,0.0,15.92670594209777,9.499946951753396e-08,2.6895481546244532e-09,5.305830657934696e-09,-6.973532965840627e-14
-7.178806126372118,-14.144380387604471,0.0,15.861864768976183,9.538032063099618e-08,2.6685116141220253e-09,5.369340515433105e-09,-6.981794159174264e-14
-7.036651549612274,-14.144380387604471,0.0,15.798036636870762,9.575809234208171e-08,2.646220407927223e-09,5.432818326242938e-09,-6.983383247459073e-14
-6.89449697285243,-14.144380387604471,0.0,15.735233873632808,9.613260501857219e-08,2.6226567478054434e-09,5.4962231721736525e-09,-6.978006885592031e-14
-6.752342396092586,-14.144380387604471,0.0,15.67346880506416,9.650367656974418e-08,2.597803844956643e-09,5.559512837873702e-09,-6.965375049050339e-14
-6.610187819332742,-14.144380387604471,0.0,15.612753746732347,9.687112259363616e-08,2.5716459831614626e-09,5.62264383766739e-09,-6.945202309682218e-14
-6.468033242572898,-14.144380387604471,0.0,15.553100995501769,9.723475653474515e-08,2.544168592329647e-09,5.685571447100784e-09,-6.917209173625339e-14
-6.325878665813054,-14.144380387604471,0.0,15.494522820785374,9.759438985219203e-08,2.5153583221934694e-09,5.7482497393264284e-09,-6.881123477384078e-14
-6.183724089053211,-14.144380387604471,0.0,15.437031455522366,9.794983219835676e-08,2.4852031158733414e-09,5.810631626440571e-09,-6.836681837309885e-14
-6.041569512293366,-14.144380387604471,0.0,15.380639086888513,9.830089160794576e-08,2.4536922830280202e-09,5.872668905869148e-09,-6.783631146919232e-14
-5.899414935533523,-14.144380387604471,0.0,15.325357846746876,9.86473746974099e-08,2.4208165722878457e-09,5.9343123118795914e-09,-6.721730115658171e-14
-5.757260358773678,-14.144380387604471,0.0,15.271199801847818,9.898908687459027e-08,2.386568242656548e-09,5.9955115722745025e-09,-6.650750841890414e-14
