x,y,z,mass,face_id,layer_id,density_input,mu
-2.50950083e-01,7.34241142e-01,1.56593043e-01,5.31995975e+08,674,40,1.72700000e+00,3.55059501e-11
-4.76487500e-03,1.39412875e-02,2.97328563e-03,1.13650069e+05,674,1,1.72700000e+00,7.58512071e-15
-1.30994500e-02,2.57335875e-02,4.03878125e-03,8.56901852e+05,675,2,1.72700000e+00,5.71904973e-14
-2.18324167e-02,4.28893125e-02,6.73130208e-03,2.32587646e+06,675,3,1.72700000e+00,1.55231350e-13
-3.05653833e-02,6.00450375e-02,9.42382292e-03,4.52933836e+06,675,4,1.72700000e+00,3.02292629e-13
-3.92983500e-02,7.72007625e-02,1.21163438e-02,7.46728757e+06,675,5,1.72700000e+00,4.98374334e-13
-4.80313167e-02,9.43564875e-02,1.48088646e-02,1.11397241e+07,675,6,1.72700000e+00,7.43476465e-13
-5.67642833e-02,1.11512212e-01,1.75013854e-02,1.55466479e+07,675,7,1.72700000e+00,1.03759902e-12
-6.54972500e-02,1.28667937e-01,2.01939063e-02,2.06880590e+07,675,8,1.72700000e+00,1.38074201e-12
-7.42302167e-02,1.45823663e-01,2.28864271e-02,2.65639574e+07,675,9,1.72700000e+00,1.77290542e-12
-8.29631833e-02,1.62979388e-01,2.55789479e-02,3.31743431e+07,675,10,1.72700000e+00,2.21408925e-12
-9.16961500e-02,1.80135113e-01,2.82714688e-02,4.05192162e+07,675,11,1.72700000e+00,2.70429352e-12
-1.00429117e-01,1.97290838e-01,3.09639896e-02,4.85985765e+07,675,12,1.72700000e+00,3.24351821e-12
-1.09162083e-01,2.14446563e-01,3.36565104e-02,5.74124241e+07,675,13,1.72700000e+00,3.83176332e-12
-1.17895050e-01,2.31602288e-01,3.63490312e-02,6.69607590e+07,675,14,1.72700000e+00,4.46902886e-12
-1.26628017e-01,2.48758012e-01,3.90415521e-02,7.72435813e+07,675,15,1.72700000e+00,5.15531483e-12
-1.35360983e-01,2.65913738e-01,4.17340729e-02,8.82608908e+07,675,16,1.72700000e+00,5.89062123e-12
-1.44093950e-01,2.83069463e-01,4.44265937e-02,1.00012688e+08,675,17,1.72700000e+00,6.67494805e-12
-1.52826917e-01,3.00225187e-01,4.71191146e-02,1.12498972e+08,675,18,1.72700000e+00,7.50829529e-12
-1.61559883e-01,3.17380913e-01,4.98116354e-02,1.25719743e+08,675,19,1.72700000e+00,8.39066297e-12
-1.70292850e-01,3.34536638e-01,5.25041563e-02,1.39675002e+08,675,20,1.72700000e+00,9.32205107e-12
-1.79025817e-01,3.51692363e-01,5.51966771e-02,1.54364748e+08,675,21,1.72700000e+00,1.03024596e-11
-1.87758783e-01,3.68848088e-01,5.78891979e-02,1.69788981e+08,675,22,1.72700000e+00,1.13318885e-11
-1.96491750e-01,3.86003813e-01,6.05817188e-02,1.85947702e+08,675,23,1.72700000e+00,1.24103379e-11
-2.05224717e-01,4.03159537e-01,6.32742396e-02,2.02840910e+08,675,24,1.72700000e+00,1.35378077e-11
-2.13957683e-01,4.20315263e-01,6.59667604e-02,2.20468605e+08,675,25,1.72700000e+00,1.47142980e-11
-2.22690650e-01,4.37470988e-01,6.86592812e-02,2.38830788e+08,675,26,1.72700000e+00,1.59398086e-11
-2.31423617e-01,4.54626713e-01,7.13518021e-02,2.57927458e+08,675,27,1.72700000e+00,1.72143397e-11
-2.40156583e-01,4.71782438e-01,7.40443229e-02,2.77758615e+08,675,28,1.72700000e+00,1.85378912e-11
-2.48889550e-01,4.88938162e-01,7.67368437e-02,2.98324259e+08,675,29,1.72700000e+00,1.99104631e-11
-2.57622517e-01,5.06093887e-01,7.94293646e-02,3.19624391e+08,675,30,1.72700000e+00,2.13320555e-11
-2.66355483e-01,5.23249613e-01,8.21218854e-02,3.41659010e+08,675,31,1.72700000e+00,2.28026683e-11
-2.75088450e-01,5.40405338e-01,8.48144063e-02,3.64428116e+08,675,32,1.72700000e+00,2.43223015e-11
-2.83821417e-01,5.57561063e-01,8.75069271e-02,3.87931710e+08,675,33,1.72700000e+00,2.58909552e-11
-2.92554383e-01,5.74716787e-01,9.01994479e-02,4.12169791e+08,675,34,1.72700000e+00,2.75086292e-11
-3.01287350e-01,5.91872512e-01,9.28919688e-02,4.37142359e+08,675,35,1.72700000e+00,2.91753237e-11
-3.10020317e-01,6.09028238e-01,9.55844896e-02,4.62849415e+08,675,36,1.72700000e+00,3.08910386e-11
-3.18753283e-01,6.26183963e-01,9.82770104e-02,4.89290958e+08,675,37,1.72700000e+00,3.26557740e-11
-3.27486250e-01,6.43339688e-01,1.00969531e-01,5.16466988e+08,675,38,1.72700000e+00,3.44695298e-11
-3.36219217e-01,6.60495412e-01,1.03662052e-01,5.44377505e+08,675,39,1.72700000e+00,3.63323060e-11
-3.44952183e-01,6.77651137e-01,1.06354573e-01,5.73022510e+08,675,40,1.72700000e+00,3.82441026e-11
-6.54972500e-03,1.28667938e-02,2.01939063e-03,1.22414550e+05,675,1,1.72700000e+00,8.17007105e-15
-1.53586250e-02,2.35392000e-02,6.56839750e-03,8.97908307e+05,676,2,1.72700000e+00,5.99273096e-14
-2.55977083e-02,3.92320000e-02,1.09473292e-02,2.43717969e+06,676,3,1.72700000e+00,1.62659840e-13
-3.58367917e-02,5.49248000e-02,1.53262608e-02,4.74608676e+06,676,4,1.72700000e+00,3.16758637e-13
-4.60758750e-02,7.06176000e-02,1.97051925e-02,7.82462953e+06,676,5,1.72700000e+00,5.22223698e-13
-5.63149583e-02,8.63104000e-02,2.40841242e-02,1.16728080e+07,676,6,1.72700000e+00,7.79055025e-13
-6.65540417e-02,1.02003200e-01,2.84630558e-02,1.62906221e+07,676,7,1.72700000e+00,1.08725262e-12
-7.67931250e-02,1.17696000e-01,3.28419875e-02,2.16780720e+07,676,8,1.72700000e+00,1.44681648e-12
-8.70322083e-02,1.33388800e-01,3.72209192e-02,2.78351575e+07,676,9,1.72700000e+00,1.85774660e-12
-9.72712917e-02,1.49081600e-01,4.15998508e-02,3.47618787e+07,676,10,1.72700000e+00,2.32004299e-12
-1.07510375e-01,1.64774400e-01,4.59787825e-02,4.24582356e+07,676,11,1.72700000e+00,2.83370564e-12
-1.17749458e-01,1.80467200e-01,5.03577142e-02,5.09242283e+07,676,12,1.72700000e+00,3.39873456e-12
-1.27988542e-01,1.96160000e-01,5.47366458e-02,6.01598566e+07,676,13,1.72700000e+00,4.01512975e-12
-1.38227625e-01,2.11852800e-01,5.91155775e-02,7.01651205e+07,676,14,1.72700000e+00,4.68289120e-12
-1.48466708e-01,2.27545600e-01,6.34945092e-02,8.09400202e+07,676,15,1.72700000e+00,5.40201891e-12
-1.58705792e-01,2.43238400e-01,6.78734408e-02,9.24845556e+07,676,16,1.72700000e+00,6.17251289e-12
-1.68944875e-01,2.58931200e-01,7.22523725e-02,1.04798727e+08,676,17,1.72700000e+00,6.99437314e-12
-1.79183958e-01,2.74624000e-01,7.66313042e-02,1.17882533e+08,676,18,1.72700000e+00,7.86759965e-12
-1.89423042e-01,2.90316800e-01,8.10102358e-02,1.31735976e+08,676,19,1.72700000e+00,8.79219243e-12
-1.99662125e-01,3.06009600e-01,8.53891675e-02,1.46359054e+08,676,20,1.72700000e+00,9.76815147e-12
-2.09901208e-01,3.21702400e-01,8.97680992e-02,1.61751768e+08,676,21,1.72700000e+00,1.07954768e-11
-2.20140292e-01,3.37395200e-01,9.41470308e-02,1.77914117e+08,676,22,1.72700000e+00,1.18741684e-11
-2.30379375e-01,3.53088000e-01,9.85259625e-02,1.94846103e+08,676,23,1.72700000e+00,1.30042262e-11
-2.40618458e-01,3.68780800e-01,1.02904894e-01,2.12547723e+08,676,24,1.72700000e+00,1.41856503e-11
-2.50857542e-01,3.84473600e-01,1.07283826e-01,2.31018980e+08,676,25,1.72700000e+00,1.54184407e-11
-2.61096625e-01,4.00166400e-01,1.11662758e-01,2.50259872e+08,676,26,1.72700000e+00,1.67025973e-11
-2.71335708e-01,4.15859200e-01,1.16041689e-01,2.70270400e+08,676,27,1.72700000e+00,1.80381202e-11
-2.81574792e-01,4.31552000e-01,1.20420621e-01,2.91050564e+08,676,28,1.72700000e+00,1.94250094e-11
-2.91813875e-01,4.47244800e-01,1.24799552e-01,3.12600363e+08,676,29,1.72700000e+00,2.08632648e-11
-3.02052958e-01,4.62937600e-01,1.29178484e-01,3.34919798e+08,676,30,1.72700000e+00,2.23528865e-11
-3.12292042e-01,4.78630400e-01,1.33557416e-01,3.58008869e+08,676,31,1.72700000e+00,2.38938745e-11
-3.22531125e-01,4.94323200e-01,1.37936348e-01,3.81867576e+08,676,32,1.72700000e+00,2.54862287e-11
-3.32770208e-01,5.10016000e-01,1.42315279e-01,4.06495918e+08,676,33,1.72700000e+00,2.71299492e-11
-3.43009292e-01,5.25708800e-01,1.46694211e-01,4.31893896e+08,676,34,1.72700000e+00,2.88250359e-11
-3.53248375e-01,5.41401600e-01,1.51073143e-01,4.58061509e+08,676,35,1.72700000e+00,3.05714890e-11
-3.63487458e-01,5.57094400e-01,1.55452074e-01,4.84998758e+08,676,36,1.72700000e+00,3.23693083e-11
-3.73726542e-01,5.72787200e-01,1.59831006e-01,5.12705643e+08,676,37,1.72700000e+00,3.42184938e-11
-3.83965625e-01,5.88480000e-01,1.64209938e-01,5.41182164e+08,676,38,1.72700000e+00,3.61190456e-11
-3.94204708e-01,6.04172800e-01,1.68588869e-01,5.70428320e+08,676,39,1.72700000e+00,3.80709637e-11
-4.04443792e-01,6.19865600e-01,1.72967801e-01,6.00444112e+08,676,40,1.72700000e+00,4.00742481e-11
-7.67931250e-03,1.17696000e-02,3.28419875e-03,1.28272615e+05,676,1,1.72700000e+00,8.56104423e-15
-1.86008750e-02,2.08220000e-02,4.62649125e-03,8.86594562e+05,677,2,1.72700000e+00,5.91722188e-14
-3.10014583e-02,3.47033333e-02,7.71081875e-03,2.40647095e+06,677,3,1.72700000e+00,1.60610308e-13
-4.34020417e-02,4.85846667e-02,1.07951463e-02,4.68628554e+06,677,4,1.72700000e+00,3.12767442e-13
-5.58026250e-02,6.24660000e-02,1.38794738e-02,7.72603832e+06,677,5,1.72700000e+00,5.15643621e-13
-6.82032083e-02,7.63473333e-02,1.69638013e-02,1.15257293e+07,677,6,1.72700000e+00,7.69238845e-13
-8.06037917e-02,9.02286667e-02,2.00481288e-02,1.60853585e+07,677,7,1.72700000e+00,1.07355311e-12
-9.30043750e-02,1.04110000e-01,2.31324562e-02,2.14049258e+07,677,8,1.72700000e+00,1.42858643e-12
-1.05404958e-01,1.17991333e-01,2.62167838e-02,2.74844314e+07,677,9,1.72700000e+00,1.83433878e-12
-1.17805542e-01,1.31872667e-01,2.93011112e-02,3.43238752e+07,677,10,1.72700000e+00,2.29081019e-12
-1.30206125e-01,1.45754000e-01,3.23854388e-02,4.19232571e+07,677,11,1.72700000e+00,2.79800063e-12
-1.42606708e-01,1.59635333e-01,3.54697662e-02,5.02825773e+07,677,12,1.72700000e+00,3.35591013e-12
-1.55007292e-01,1.73516667e-01,3.85540937e-02,5.94018356e+07,677,13,1.72700000e+00,3.96453866e-12
-1.67407875e-01,1.87398000e-01,4.16384212e-02,6.92810322e+07,677,14,1.72700000e+00,4.62388624e-12
-1.79808458e-01,2.01279333e-01,4.47227487e-02,7.99201669e+07,677,15,1.72700000e+00,5.33395287e-12
-1.92209042e-01,2.15160667e-01,4.78070763e-02,9.13192399e+07,677,16,1.72700000e+00,6.09473854e-12
-2.04609625e-01,2.29042000e-01,5.08914038e-02,1.03478251e+08,677,17,1.72700000e+00,6.90624326e-12
-2.17010208e-01,2.42923333e-01,5.39757312e-02,1.16397200e+08,677,18,1.72700000e+00,7.76846702e-12
-2.29410792e-01,2.56804667e-01,5.70600588e-02,1.30076088e+08,677,19,1.72700000e+00,8.68140982e-12
-2.41811375e-01,2.70686000e-01,6.01443862e-02,1.44514914e+08,677,20,1.72700000e+00,9.64507167e-12
-2.54211958e-01,2.84567333e-01,6.32287138e-02,1.59713677e+08,677,21,1.72700000e+00,1.06594526e-11
-2.66612542e-01,2.98448667e-01,6.63130412e-02,1.75672380e+08,677,22,1.72700000e+00,1.17245525e-11
-2.79013125e-01,3.12330000e-01,6.93973687e-02,1.92391020e+08,677,23,1.72700000e+00,1.28403715e-11
-2.91413708e-01,3.26211333e-01,7.24816962e-02,2.09869598e+08,677,24,1.72700000e+00,1.40069095e-11
-3.03814292e-01,3.40092667e-01,7.55660238e-02,2.28108115e+08,677,25,1.72700000e+00,1.52241666e-11
-3.16214875e-01,3.53974000e-01,7.86503513e-02,2.47106570e+08,677,26,1.72700000e+00,1.64921427e-11
-3.28615458e-01,3.67855333e-01,8.17346788e-02,2.66864963e+08,677,27,1.72700000e+00,1.78108379e-11
-3.41016042e-01,3.81736667e-01,8.48190062e-02,2.87383294e+08,677,28,1.72700000e+00,1.91802521e-11
-3.53416625e-01,3.95618000e-01,8.79033337e-02,3.08661564e+08,677,29,1.72700000e+00,2.06003853e-11
-3.65817208e-01,4.09499333e-01,9.09876613e-02,3.30699772e+08,677,30,1.72700000e+00,2.20712376e-11
-3.78217792e-01,4.23380667e-01,9.40719888e-02,3.53497917e+08,677,31,1.72700000e+00,2.35928090e-11
-3.90618375e-01,4.37262000e-01,9.71563162e-02,3.77056001e+08,677,32,1.72700000e+00,2.51650994e-11
-4.03018958e-01,4.51143333e-01,1.00240644e-01,4.01374024e+08,677,33,1.72700000e+00,2.67881088e-11
-4.15419542e-01,4.65024667e-01,1.03324971e-01,4.26451984e+08,677,34,1.72700000e+00,2.84618373e-11
-4.27820125e-01,4.78906000e-01,1.06409299e-01,4.52289883e+08,677,35,1.72700000e+00,3.01862848e-11
-4.40220708e-01,4.92787333e-01,1.09493626e-01,4.78887720e+08,677,36,1.72700000e+00,3.19614513e-11
-4.52621292e-01,5.06668667e-01,1.12577954e-01,5.06245495e+08,677,37,1.72700000e+00,3.37873370e-11
-4.65021875e-01,5.20550000e-01,1.15662281e-01,5.34363208e+08,677,38,1.72700000e+00,3.56639416e-11
-4.77422458e-01,5.34431333e-01,1.18746609e-01,5.63240859e+08,677,39,1.72700000e+00,3.75912653e-11
-4.89823042e-01,5.48312667e-01,1.21830936e-01,5.92878449e+08,677,40,1.72700000e+00,3.95693081e-11
-9.30043750e-03,1.04110000e-02,2.31324562e-03,1.26656366e+05,677,1,1.72700000e+00,8.45317412e-15
-1.97949000e-02,1.75544000e-02,6.88580625e-03,8.44952986e+05,678,2,1.72700000e+00,5.63930179e-14
-3.29915000e-02,2.92573333e-02,1.14763438e-02,2.29344382e+06,678,3,1.72700000e+00,1.53066763e-13
-4.61881000e-02,4.09602667e-02,1.60668813e-02,4.46618007e+06,678,4,1.72700000e+00,2.98077380e-13
-5.93847000e-02,5.26632000e-02,2.06574187e-02,7.36316173e+06,678,5,1.72700000e+00,4.91424870e-13
-7.25813000e-02,6.43661333e-02,2.52479562e-02,1.09843888e+07,678,6,1.72700000e+00,7.33109233e-13
-8.57779000e-02,7.60690667e-02,2.98384938e-02,1.53298613e+07,678,7,1.72700000e+00,1.02313047e-12
-9.89745000e-02,8.77720000e-02,3.44290312e-02,2.03995792e+07,678,8,1.72700000e+00,1.36148857e-12
-1.12171100e-01,9.94749333e-02,3.90195688e-02,2.61935426e+07,678,9,1.72700000e+00,1.74818355e-12
-1.25367700e-01,1.11177867e-01,4.36101063e-02,3.27117513e+07,678,10,1.72700000e+00,2.18321541e-12
-1.38564300e-01,1.22880800e-01,4.82006437e-02,3.99542055e+07,678,11,1.72700000e+00,2.66658413e-12
-1.51760900e-01,1.34583733e-01,5.27911813e-02,4.79209050e+07,678,12,1.72700000e+00,3.19828973e-12
-1.64957500e-01,1.46286667e-01,5.73817188e-02,5.66118500e+07,678,13,1.72700000e+00,3.77833220e-12
-1.78154100e-01,1.57989600e-01,6.19722563e-02,6.60270405e+07,678,14,1.72700000e+00,4.40671154e-12
-1.91350700e-01,1.69692533e-01,6.65627938e-02,7.61664763e+07,678,15,1.72700000e+00,5.08342776e-12
-2.04547300e-01,1.81395467e-01,7.11533312e-02,8.70301575e+07,678,16,1.72700000e+00,5.80848084e-12
-2.17743900e-01,1.93098400e-01,7.57438688e-02,9.86180842e+07,678,17,1.72700000e+00,6.58187080e-12
-2.30940500e-01,2.04801333e-01,8.03344063e-02,1.10930256e+08,678,18,1.72700000e+00,7.40359763e-12
-2.44137100e-01,2.16504267e-01,8.49249437e-02,1.23966674e+08,678,19,1.72700000e+00,8.27366134e-12
-2.57333700e-01,2.28207200e-01,8.95154812e-02,1.37727337e+08,678,20,1.72700000e+00,9.19206192e-12
-2.70530300e-01,2.39910133e-01,9.41060188e-02,1.52212245e+08,678,21,1.72700000e+00,1.01587994e-11
-2.83726900e-01,2.51613067e-01,9.86965563e-02,1.67421399e+08,678,22,1.72700000e+00,1.11738737e-11
-2.96923500e-01,2.63316000e-01,1.03287094e-01,1.83354798e+08,678,23,1.72700000e+00,1.22372849e-11
-3.10120100e-01,2.75018933e-01,1.07877631e-01,2.00012442e+08,678,24,1.72700000e+00,1.33490329e-11
-3.23316700e-01,2.86721867e-01,1.12468169e-01,2.17394332e+08,678,25,1.72700000e+00,1.45091179e-11
-3.36513300e-01,2.98424800e-01,1.17058706e-01,2.35500468e+08,678,26,1.72700000e+00,1.57175397e-11
-3.49709900e-01,3.10127733e-01,1.21649244e-01,2.54330849e+08,678,27,1.72700000e+00,1.69742984e-11
-3.62906500e-01,3.21830667e-01,1.26239781e-01,2.73885475e+08,678,28,1.72700000e+00,1.82793939e-11
-3.76103100e-01,3.33533600e-01,1.30830319e-01,2.94164347e+08,678,29,1.72700000e+00,1.96328264e-11
-3.89299700e-01,3.45236533e-01,1.35420856e-01,3.15167464e+08,678,30,1.72700000e+00,2.10345957e-11
-4.02496300e-01,3.56939467e-01,1.40011394e-01,3.36894826e+08,678,31,1.72700000e+00,2.24847018e-11
-4.15692900e-01,3.68642400e-01,1.44601931e-01,3.59346434e+08,678,32,1.72700000e+00,2.39831449e-11
-4.28889500e-01,3.80345333e-01,1.49192469e-01,3.82522287e+08,678,33,1.72700000e+00,2.55299248e-11
-4.42086100e-01,3.92048267e-01,1.53783006e-01,4.06422386e+08,678,34,1.72700000e+00,2.71250416e-11
-4.55282700e-01,4.03751200e-01,1.58373544e-01,4.31046730e+08,678,35,1.72700000e+00,2.87684953e-11
-4.68479300e-01,4.15454133e-01,1.62964081e-01,4.56395320e+08,678,36,1.72700000e+00,3.04602858e-11
-4.81675900e-01,4.27157067e-01,1.67554619e-01,4.82468155e+08,678,37,1.72700000e+00,3.22004132e-11
-4.94872500e-01,4.38860000e-01,1.72145156e-01,5.09265235e+08,678,38,1.72700000e+00,3.39888775e-11
-5.08069100e-01,4.50562933e-01,1.76735694e-01,5.36786561e+08,678,39,1.72700000e+00,3.58256787e-11
-5.21265700e-01,4.62265867e-01,1.81326231e-01,5.65032132e+08,678,40,1.72700000e+00,3.77108167e-11
-9.89745000e-03,8.77720000e-03,3.44290313e-03,1.20707569e+05,678,1,1.72700000e+00,8.05614541e-15
-2.27940375e-02,1.39694750e-02,4.77177000e-03,9.25912862e+05,679,2,1.72700000e+00,6.17963620e-14
-3.79900625e-02,2.32824583e-02,7.95295000e-03,2.51319205e+06,679,3,1.72700000e+00,1.67732983e-13
-5.31860875e-02,3.25954417e-02,1.11341300e-02,4.89411084e+06,679,4,1.72700000e+00,3.26637913e-13
-6.83821125e-02,4.19084250e-02,1.43153100e-02,8.06866922e+06,679,5,1.72700000e+00,5.38511155e-13
-8.35781375e-02,5.12214083e-02,1.74964900e-02,1.20368672e+07,679,6,1.72700000e+00,8.03352706e-13
-9.87741625e-02,6.05343917e-02,2.06776700e-02,1.67987048e+07,679,7,1.72700000e+00,1.12116257e-12
-1.13970187e-01,6.98473750e-02,2.38588500e-02,2.23541820e+07,679,8,1.72700000e+00,1.49194074e-12
-1.29166212e-01,7.91603583e-02,2.70400300e-02,2.87032987e+07,679,9,1.72700000e+00,1.91568722e-12
-1.44362238e-01,8.84733417e-02,3.02212100e-02,3.58460551e+07,679,10,1.72700000e+00,2.39240201e-12
-1.59558263e-01,9.77863250e-02,3.34023900e-02,4.37824510e+07,679,11,1.72700000e+00,2.92208512e-12
-1.74754287e-01,1.07099308e-01,3.65835700e-02,5.25124866e+07,679,12,1.72700000e+00,3.50473653e-12
-1.89950313e-01,1.16412292e-01,3.97647500e-02,6.20361617e+07,679,13,1.72700000e+00,4.14035625e-12
-2.05146337e-01,1.25725275e-01,4.29459300e-02,7.23534765e+07,679,14,1.72700000e+00,4.82894429e-12
-2.20342362e-01,1.35038258e-01,4.61271100e-02,8.34644308e+07,679,15,1.72700000e+00,5.57050063e-12
-2.35538388e-01,1.44351242e-01,4.93082900e-02,9.53690248e+07,679,16,1.72700000e+00,6.36502529e-12
-2.50734413e-01,1.53664225e-01,5.24894700e-02,1.08067258e+08,679,17,1.72700000e+00,7.21251825e-12
-2.65930438e-01,1.62977208e-01,5.56706500e-02,1.21559131e+08,679,18,1.72700000e+00,8.11297953e-12
-2.81126463e-01,1.72290192e-01,5.88518300e-02,1.35844644e+08,679,19,1.72700000e+00,9.06640911e-12
-2.96322487e-01,1.81603175e-01,6.20330100e-02,1.50923796e+08,679,20,1.72700000e+00,1.00728070e-11
-3.11518513e-01,1.90916158e-01,6.52141900e-02,1.66796588e+08,679,21,1.72700000e+00,1.11321732e-11
-3.26714538e-01,2.00229142e-01,6.83953700e-02,1.83463020e+08,679,22,1.72700000e+00,1.22445077e-11
-3.41910563e-01,2.09542125e-01,7.15765500e-02,2.00923091e+08,679,23,1.72700000e+00,1.34098106e-11
-3.57106587e-01,2.18855108e-01,7.47577300e-02,2.19176802e+08,679,24,1.72700000e+00,1.46280817e-11
-3.72302612e-01,2.28168092e-01,7.79389100e-02,2.38224152e+08,679,25,1.72700000e+00,1.58993211e-11
-3.87498638e-01,2.37481075e-01,8.11200900e-02,2.58065142e+08,679,26,1.72700000e+00,1.72235289e-11
-4.02694663e-01,2.46794058e-01,8.43012700e-02,2.78699771e+08,679,27,1.72700000e+00,1.86007050e-11
-4.17890687e-01,2.56107042e-01,8.74824500e-02,3.00128041e+08,679,28,1.72700000e+00,2.00308493e-11
-4.33086712e-01,2.65420025e-01,9.06636300e-02,3.22349949e+08,679,29,1.72700000e+00,2.15139620e-11
-4.48282737e-01,2.74733008e-01,9.38448100e-02,3.45365497e+08,679,30,1.72700000e+00,2.30500430e-11
-4.63478763e-01,2.84045992e-01,9.70259900e-02,3.69174685e+08,679,31,1.72700000e+00,2.46390923e-11
-4.78674787e-01,2.93358975e-01,1.00207170e-01,3.93777513e+08,679,32,1.72700000e+00,2.62811100e-11
-4.93870812e-01,3.02671958e-01,1.03388350e-01,4.19173980e+08,679,33,1.72700000e+00,2.79760959e-11
-5.09066837e-01,3.11984942e-01,1.06569530e-01,4.45364087e+08,679,34,1.72700000e+00,2.97240501e-11
-5.24262862e-01,3.21297925e-01,1.09750710e-01,4.72347833e+08,679,35,1.72700000e+00,3.15249727e-11
-5.39458888e-01,3.30610908e-01,1.12931890e-01,5.00125219e+08,679,36,1.72700000e+00,3.33788635e-11
-5.54654912e-01,3.39923892e-01,1.16113070e-01,5.28696244e+08,679,37,1.72700000e+00,3.52857227e-11
-5.69850937e-01,3.49236875e-01,1.19294250e-01,5.58060909e+08,679,38,1.72700000e+00,3.72455502e-11
-5.85046962e-01,3.58549858e-01,1.22475430e-01,5.88219214e+08,679,39,1.72700000e+00,3.92583460e-11
-6.00242988e-01,3.67862842e-01,1.25656610e-01,6.19171158e+08,679,40,1.72700000e+00,4.13241101e-11
-1.13970188e-02,6.98473750e-03,2.38588500e-03,1.32273266e+05,679,1,1.72700000e+00,8.82805172e-15
-2.45223625e-02,1.07490125e-02,7.49747625e-03,9.75653488e+05,680,2,1.72700000e+00,6.51161018e-14
-4.08706042e-02,1.79150208e-02,1.24957937e-02,2.64820233e+06,680,3,1.72700000e+00,1.76743705e-13
-5.72188458e-02,2.50810292e-02,1.74941112e-02,5.15702558e+06,680,4,1.72700000e+00,3.44185109e-13
-7.35670875e-02,3.22470375e-02,2.24924287e-02,8.50212325e+06,680,5,1.72700000e+00,5.67440315e-13
-8.99153292e-02,3.94130458e-02,2.74907463e-02,1.26834953e+07,680,6,1.72700000e+00,8.46509323e-13
-1.06263571e-01,4.65790542e-02,3.24890637e-02,1.77011419e+07,680,7,1.72700000e+00,1.18139213e-12
-1.22611812e-01,5.37450625e-02,3.74873813e-02,2.35550628e+07,680,8,1.72700000e+00,1.57208874e-12
-1.38960054e-01,6.09110708e-02,4.24856988e-02,3.02452581e+07,680,9,1.72700000e+00,2.01859916e-12
-1.55308296e-01,6.80770792e-02,4.74840163e-02,3.77717279e+07,680,10,1.72700000e+00,2.52092337e-12
-1.71656538e-01,7.52430875e-02,5.24823337e-02,4.61344721e+07,680,11,1.72700000e+00,3.07906138e-12
-1.88004779e-01,8.24090958e-02,5.74806513e-02,5.53334907e+07,680,12,1.72700000e+00,3.69301320e-12
-2.04353021e-01,8.95751042e-02,6.24789687e-02,6.53687837e+07,680,13,1.72700000e+00,4.36277882e-12
-2.20701262e-01,9.67411125e-02,6.74772862e-02,7.62403512e+07,680,14,1.72700000e+00,5.08835824e-12
-2.37049504e-01,1.03907121e-01,7.24756037e-02,8.79481930e+07,680,15,1.72700000e+00,5.86975146e-12
-2.53397746e-01,1.11073129e-01,7.74739213e-02,1.00492309e+08,680,16,1.72700000e+00,6.70695848e-12
-2.69745988e-01,1.18239137e-01,8.24722387e-02,1.13872700e+08,680,17,1.72700000e+00,7.59997931e-12
-2.86094229e-01,1.25405146e-01,8.74705562e-02,1.28089365e+08,680,18,1.72700000e+00,8.54881393e-12
-3.02442471e-01,1.32571154e-01,9.24688738e-02,1.43142305e+08,680,19,1.72700000e+00,9.55346236e-12
-3.18790713e-01,1.39737162e-01,9.74671912e-02,1.59031519e+08,680,20,1.72700000e+00,1.06139246e-11
-3.35138954e-01,1.46903171e-01,1.02465509e-01,1.75757007e+08,680,21,1.72700000e+00,1.17302006e-11
-3.51487196e-01,1.54069179e-01,1.07463826e-01,1.93318770e+08,680,22,1.72700000e+00,1.29022905e-11
-3.67835438e-01,1.61235187e-01,1.12462144e-01,2.11716807e+08,680,23,1.72700000e+00,1.41301941e-11
-3.84183679e-01,1.68401196e-01,1.17460461e-01,2.30951119e+08,680,24,1.72700000e+00,1.54139115e-11
-4.00531921e-01,1.75567204e-01,1.22458779e-01,2.51021705e+08,680,25,1.72700000e+00,1.67534428e-11
-4.16880163e-01,1.82733212e-01,1.27457096e-01,2.71928565e+08,680,26,1.72700000e+00,1.81487878e-11
-4.33228404e-01,1.89899221e-01,1.32455414e-01,2.93671700e+08,680,27,1.72700000e+00,1.95999466e-11
-4.49576646e-01,1.97065229e-01,1.37453731e-01,3.16251109e+08,680,28,1.72700000e+00,2.11069193e-11
-4.65924887e-01,2.04231238e-01,1.42452049e-01,3.39666793e+08,680,29,1.72700000e+00,2.26697057e-11
-4.82273129e-01,2.11397246e-01,1.47450366e-01,3.63918751e+08,680,30,1.72700000e+00,2.42883060e-11
-4.98621371e-01,2.18563254e-01,1.52448684e-01,3.89006984e+08,680,31,1.72700000e+00,2.59627200e-11
-5.14969612e-01,2.25729263e-01,1.57447001e-01,4.14931491e+08,680,32,1.72700000e+00,2.76929479e-11
-5.31317854e-01,2.32895271e-01,1.62445319e-01,4.41692272e+08,680,33,1.72700000e+00,2.94789895e-11
-5.47666096e-01,2.40061279e-01,1.67443636e-01,4.69289328e+08,680,34,1.72700000e+00,3.13208450e-11
-5.64014338e-01,2.47227288e-01,1.72441954e-01,4.97722658e+08,680,35,1.72700000e+00,3.32185142e-11
