x,y,z,mass,face_id,layer_id,density_input,mu
1.80632500e-04,2.78517100e-04,9.44611667e-03,4.55192991e+03,1,2,7.95612741e+17,3.03800412e-16
3.01054167e-04,4.64195167e-04,1.57435278e-02,1.23552383e+04,1,3,7.95612741e+17,8.24601118e-16
4.21475833e-04,6.49873233e-04,2.20409389e-02,2.40602010e+04,1,4,7.95612741e+17,1.60580218e-15
5.41897500e-04,8.35551300e-04,2.83383500e-02,3.96668178e+04,1,5,7.95612741e+17,2.64740359e-15
6.62319167e-04,1.02122937e-03,3.46357611e-02,5.91750889e+04,1,6,7.95612741e+17,3.94940535e-15
7.82740833e-04,1.20690743e-03,4.09331722e-02,8.25850141e+04,1,7,7.95612741e+17,5.51180747e-15
9.03162500e-04,1.39258550e-03,4.72305833e-02,1.09896594e+05,1,8,7.95612741e+17,7.33460994e-15
1.02358417e-03,1.57826357e-03,5.35279944e-02,1.41109827e+05,1,9,7.95612741e+17,9.41781277e-15
1.14400583e-03,1.76394163e-03,5.98254056e-02,1.76224715e+05,1,10,7.95612741e+17,1.17614159e-14
1.26442750e-03,1.94961970e-03,6.61228167e-02,2.15241257e+05,1,11,7.95612741e+17,1.43654195e-14
1.38484917e-03,2.13529777e-03,7.24202278e-02,2.58159454e+05,1,12,7.95612741e+17,1.72298234e-14
1.50527083e-03,2.32097583e-03,7.87176389e-02,3.04979304e+05,1,13,7.95612741e+17,2.03546276e-14
1.62569250e-03,2.50665390e-03,8.50150500e-02,3.55700809e+05,1,14,7.95612741e+17,2.37398322e-14
1.74611417e-03,2.69233197e-03,9.13124611e-02,4.10323968e+05,1,15,7.95612741e+17,2.73854371e-14
1.86653583e-03,2.87801003e-03,9.76098722e-02,4.68848781e+05,1,16,7.95612741e+17,3.12914424e-14
1.98695750e-03,3.06368810e-03,1.03907283e-01,5.31275248e+05,1,17,7.95612741e+17,3.54578481e-14
2.10737917e-03,3.24936617e-03,1.10204694e-01,5.97603370e+05,1,18,7.95612741e+17,3.98846541e-14
2.22780083e-03,3.43504423e-03,1.16502106e-01,6.67833146e+05,1,19,7.95612741e+17,4.45718604e-14
2.34822250e-03,3.62072230e-03,1.22799517e-01,7.41964576e+05,1,20,7.95612741e+17,4.95194671e-14
2.46864417e-03,3.80640037e-03,1.29096928e-01,8.19997660e+05,1,21,7.95612741e+17,5.47274742e-14
2.58906583e-03,3.99207843e-03,1.35394339e-01,9.01932398e+05,1,22,7.95612741e+17,6.01958816e-14
2.70948750e-03,4.17775650e-03,1.41691750e-01,9.87768791e+05,1,23,7.95612741e+17,6.59246894e-14
2.82990917e-03,4.36343457e-03,1.47989161e-01,1.07750684e+06,1,24,7.95612741e+17,7.19138975e-14
2.95033083e-03,4.54911263e-03,1.54286572e-01,1.17114654e+06,1,25,7.95612741e+17,7.81635059e-14
3.07075250e-03,4.73479070e-03,1.60583983e-01,1.26868789e+06,1,26,7.95612741e+17,8.46735148e-14
3.19117417e-03,4.92046877e-03,1.66881394e-01,1.37013090e+06,1,27,7.95612741e+17,9.14439240e-14
3.31159583e-03,5.10614683e-03,1.73178806e-01,1.47547557e+06,1,28,7.95612741e+17,9.84747335e-14
3.43201750e-03,5.29182490e-03,1.79476217e-01,1.58472189e+06,1,29,7.95612741e+17,1.05765943e-13
3.55243917e-03,5.47750297e-03,1.85773628e-01,1.69786986e+06,1,30,7.95612741e+17,1.13317554e-13
9.03162500e-05,1.39258550e-04,4.72305833e-03,6.50275702e+02,1,1,7.95612741e+17,4.34000588e-17
-2.72980833e-04,5.68370833e-04,9.50486667e-03,4.52974977e+03,2,2,7.95612741e+17,3.02320087e-16
-4.54968056e-04,9.47284722e-04,1.58414444e-02,1.22950351e+04,2,3,7.95612741e+17,8.20583093e-16
-6.36955278e-04,1.32619861e-03,2.21780222e-02,2.39429631e+04,2,4,7.95612741e+17,1.59797760e-15
-8.18942500e-04,1.70511250e-03,2.85146000e-02,3.94735338e+04,2,5,7.95612741e+17,2.63450361e-15
-1.00092972e-03,2.08402639e-03,3.48511778e-02,5.88867471e+04,2,6,7.95612741e+17,3.93016113e-15
-1.18291694e-03,2.46294028e-03,4.11877556e-02,8.21826031e+04,2,7,7.95612741e+17,5.48495015e-15
-1.36490417e-03,2.84185417e-03,4.75243333e-02,1.09361102e+05,2,8,7.95612741e+17,7.29887067e-15
-1.54689139e-03,3.22076806e-03,5.38609111e-02,1.40422243e+05,2,9,7.95612741e+17,9.37192269e-15
-1.72887861e-03,3.59968194e-03,6.01974889e-02,1.75366027e+05,2,10,7.95612741e+17,1.17041062e-14
-1.91086583e-03,3.97859583e-03,6.65340667e-02,2.14192454e+05,2,11,7.95612741e+17,1.42954213e-14
-2.09285306e-03,4.35750972e-03,7.28706444e-02,2.56901523e+05,2,12,7.95612741e+17,1.71458678e-14
-2.27484028e-03,4.73642361e-03,7.92072222e-02,3.03493235e+05,2,13,7.95612741e+17,2.02554458e-14
-2.45682750e-03,5.11533750e-03,8.55438000e-02,3.53967590e+05,2,14,7.95612741e+17,2.36241554e-14
-2.63881472e-03,5.49425139e-03,9.18803778e-02,4.08324587e+05,2,15,7.95612741e+17,2.72519964e-14
-2.82080194e-03,5.87316528e-03,9.82169556e-02,4.66564227e+05,2,16,7.95612741e+17,3.11389690e-14
-3.00278917e-03,6.25207917e-03,1.04553533e-01,5.28686509e+05,2,17,7.95612741e+17,3.52850730e-14
-3.18477639e-03,6.63099306e-03,1.10890111e-01,5.94691435e+05,2,18,7.95612741e+17,3.96903086e-14
-3.36676361e-03,7.00990694e-03,1.17226689e-01,6.64579003e+05,2,19,7.95612741e+17,4.43546756e-14
-3.54875083e-03,7.38882083e-03,1.23563267e-01,7.38349213e+05,2,20,7.95612741e+17,4.92781742e-14
-3.73073806e-03,7.76773472e-03,1.29899844e-01,8.16002067e+05,2,21,7.95612741e+17,5.44608042e-14
-3.91272528e-03,8.14664861e-03,1.36236422e-01,8.97537563e+05,2,22,7.95612741e+17,5.99025658e-14
-4.09471250e-03,8.52556250e-03,1.42573000e-01,9.82955701e+05,2,23,7.95612741e+17,6.56034589e-14
-4.27669972e-03,8.90447639e-03,1.48909578e-01,1.07225648e+06,2,24,7.95612741e+17,7.15634834e-14
-4.45868694e-03,9.28339028e-03,1.55246156e-01,1.16543991e+06,2,25,7.95612741e+17,7.77826395e-14
-4.64067417e-03,9.66230417e-03,1.61582733e-01,1.26250597e+06,2,26,7.95612741e+17,8.42609271e-14
-4.82266139e-03,1.00412181e-02,1.67919311e-01,1.36345468e+06,2,27,7.95612741e+17,9.09983462e-14
-5.00464861e-03,1.04201319e-02,1.74255889e-01,1.46828603e+06,2,28,7.95612741e+17,9.79948967e-14
-5.18663583e-03,1.07990458e-02,1.80592467e-01,1.57700003e+06,2,29,7.95612741e+17,1.05250579e-13
-5.36862306e-03,1.11779597e-02,1.86929044e-01,1.68959667e+06,2,30,7.95612741e+17,1.12765392e-13
-1.36490417e-04,2.84185417e-04,4.75243333e-03,6.47107111e+02,2,1,7.95612741e+17,4.31885838e-17
-7.22198167e-04,2.83318567e-04,9.63320000e-03,4.58256752e+03,3,2,7.95612741e+17,3.05845196e-16
-1.20366361e-03,4.72197611e-04,1.60553333e-02,1.24383975e+04,3,3,7.95612741e+17,8.30151247e-16
-1.68512906e-03,6.61076656e-04,2.24774667e-02,2.42221426e+04,3,4,7.95612741e+17,1.61661032e-15
-2.16659450e-03,8.49955700e-04,2.88996000e-02,3.99338026e+04,3,5,7.95612741e+17,2.66522243e-15
-2.64805994e-03,1.03883474e-03,3.53217333e-02,5.95733777e+04,3,6,7.95612741e+17,3.97598755e-15
-3.12952539e-03,1.22771379e-03,4.17438667e-02,8.31408678e+04,3,7,7.95612741e+17,5.54890571e-15
-3.61099083e-03,1.41659283e-03,4.81660000e-02,1.10636273e+05,3,8,7.95612741e+17,7.38397688e-15
-4.09245628e-03,1.60547188e-03,5.45881333e-02,1.42059593e+05,3,9,7.95612741e+17,9.48120109e-15
-4.57392172e-03,1.79435092e-03,6.10102667e-02,1.77410828e+05,3,10,7.95612741e+17,1.18405783e-14
-5.05538717e-03,1.98322997e-03,6.74324000e-02,2.16689978e+05,3,11,7.95612741e+17,1.44621086e-14
-5.53685261e-03,2.17210901e-03,7.38545333e-02,2.59897043e+05,3,12,7.95612741e+17,1.73457919e-14
-6.01831806e-03,2.36098806e-03,8.02766667e-02,3.07032024e+05,3,13,7.95612741e+17,2.04916282e-14
-6.49978350e-03,2.54986710e-03,8.66988000e-02,3.58094919e+05,3,14,7.95612741e+17,2.38996175e-14
-6.98124894e-03,2.73874614e-03,9.31209333e-02,4.13085729e+05,3,15,7.95612741e+17,2.75697598e-14
-7.46271439e-03,2.92762519e-03,9.95430667e-02,4.72004454e+05,3,16,7.95612741e+17,3.15020552e-14
-7.94417983e-03,3.11650423e-03,1.05965200e-01,5.34851094e+05,3,17,7.95612741e+17,3.56965036e-14
-8.42564528e-03,3.30538328e-03,1.12387333e-01,6.01625650e+05,3,18,7.95612741e+17,4.01531051e-14
-8.90711072e-03,3.49426232e-03,1.18809467e-01,6.72328120e+05,3,19,7.95612741e+17,4.48718595e-14
-9.38857617e-03,3.68314137e-03,1.25231600e-01,7.46958505e+05,3,20,7.95612741e+17,4.98527670e-14
-9.87004161e-03,3.87202041e-03,1.31653733e-01,8.25516805e+05,3,21,7.95612741e+17,5.50958275e-14
-1.03515071e-02,4.06089946e-03,1.38075867e-01,9.08003021e+05,3,22,7.95612741e+17,6.06010411e-14
-1.08329725e-02,4.24977850e-03,1.44498000e-01,9.94417151e+05,3,23,7.95612741e+17,6.63684076e-14
-1.13144379e-02,4.43865754e-03,1.50920133e-01,1.08475920e+06,3,24,7.95612741e+17,7.23979272e-14
-1.17959034e-02,4.62753659e-03,1.57342267e-01,1.17902916e+06,3,25,7.95612741e+17,7.86895998e-14
-1.22773688e-02,4.81641563e-03,1.63764400e-01,1.27722703e+06,3,26,7.95612741e+17,8.52434255e-14
-1.27588343e-02,5.00529468e-03,1.70186533e-01,1.37935282e+06,3,27,7.95612741e+17,9.20594041e-14
-1.32402997e-02,5.19417372e-03,1.76608667e-01,1.48540653e+06,3,28,7.95612741e+17,9.91375358e-14
-1.37217652e-02,5.38305277e-03,1.83030800e-01,1.59538815e+06,3,29,7.95612741e+17,1.06477821e-13
-1.42032306e-02,5.57193181e-03,1.89452933e-01,1.70929768e+06,3,30,7.95612741e+17,1.14080258e-13
-3.61099083e-04,1.41659283e-04,4.81660000e-03,6.54652502e+02,3,1,7.95612741e+17,4.36921709e-17
-7.27106500e-04,-3.07794767e-04,9.77418333e-03,4.77988796e+03,4,2,7.95612741e+17,3.19014562e-16
-1.21184417e-03,-5.12991278e-04,1.62903056e-02,1.29739816e+04,4,3,7.95612741e+17,8.65896670e-16
-1.69658183e-03,-7.18187789e-04,2.28064278e-02,2.52651221e+04,4,4,7.95612741e+17,1.68621983e-15
-2.18131950e-03,-9.23384300e-04,2.93225500e-02,4.16533093e+04,4,5,7.95612741e+17,2.77998404e-15
-2.66605717e-03,-1.12858081e-03,3.58386722e-02,6.21385434e+04,4,6,7.95612741e+17,4.14718931e-15
-3.15079483e-03,-1.33377732e-03,4.23547944e-02,8.67208244e+04,4,7,7.95612741e+17,5.78783563e-15
-3.63553250e-03,-1.53897383e-03,4.88709167e-02,1.15400152e+05,4,8,7.95612741e+17,7.70192301e-15
-4.12027017e-03,-1.74417034e-03,5.53870389e-02,1.48176527e+05,4,9,7.95612741e+17,9.88945144e-15
-4.60500783e-03,-1.94936686e-03,6.19031611e-02,1.85049948e+05,4,10,7.95612741e+17,1.23504209e-14
-5.08974550e-03,-2.15456337e-03,6.84192833e-02,2.26020416e+05,4,11,7.95612741e+17,1.50848315e-14
-5.57448317e-03,-2.35975988e-03,7.49354056e-02,2.71087931e+05,4,12,7.95612741e+17,1.80926830e-14
-6.05922083e-03,-2.56495639e-03,8.14515278e-02,3.20252493e+05,4,13,7.95612741e+17,2.13739757e-14
-6.54395850e-03,-2.77015290e-03,8.79676500e-02,3.73514102e+05,4,14,7.95612741e+17,2.49287094e-14
-7.02869617e-03,-2.97534941e-03,9.44837722e-02,4.30872757e+05,4,15,7.95612741e+17,2.87568841e-14
-7.51343383e-03,-3.18054592e-03,1.00999894e-01,4.92328460e+05,4,16,7.95612741e+17,3.28584999e-14
-7.99817150e-03,-3.38574243e-03,1.07516017e-01,5.57881209e+05,4,17,7.95612741e+17,3.72335568e-14
-8.48290917e-03,-3.59093894e-03,1.14032139e-01,6.27531005e+05,4,18,7.95612741e+17,4.18820547e-14
-8.96764683e-03,-3.79613546e-03,1.20548261e-01,7.01277847e+05,4,19,7.95612741e+17,4.68039937e-14
-9.45238450e-03,-4.00133197e-03,1.27064383e-01,7.79121737e+05,4,20,7.95612741e+17,5.19993737e-14
-9.93712217e-03,-4.20652848e-03,1.33580506e-01,8.61062673e+05,4,21,7.95612741e+17,5.74681948e-14
-1.04218598e-02,-4.41172499e-03,1.40096628e-01,9.47100657e+05,4,22,7.95612741e+17,6.32104569e-14
-1.09065975e-02,-4.61692150e-03,1.46612750e-01,1.03723569e+06,4,23,7.95612741e+17,6.92261601e-14
-1.13913352e-02,-4.82211801e-03,1.53128872e-01,1.13146776e+06,4,24,7.95612741e+17,7.55153043e-14
-1.18760728e-02,-5.02731452e-03,1.59644994e-01,1.22979689e+06,4,25,7.95612741e+17,8.20778896e-14
-1.23608105e-02,-5.23251103e-03,1.66161117e-01,1.33222306e+06,4,26,7.95612741e+17,8.89139159e-14
-1.28455482e-02,-5.43770754e-03,1.72677239e-01,1.43874627e+06,4,27,7.95612741e+17,9.60233833e-14
-1.33302858e-02,-5.64290406e-03,1.79193361e-01,1.54936654e+06,4,28,7.95612741e+17,1.03406292e-13
-1.38150235e-02,-5.84810057e-03,1.85709483e-01,1.66408385e+06,4,29,7.95612741e+17,1.11062641e-13
-1.42997612e-02,-6.05329708e-03,1.92225606e-01,1.78289821e+06,4,30,7.95612741e+17,1.18992432e-13
-3.63553250e-04,-1.53897383e-04,4.88709167e-03,6.82841137e+02,4,1,7.95612741e+17,4.55735089e-17
-2.74031500e-04,-6.04760833e-04,9.76763333e-03,4.84506253e+03,5,2,7.95612741e+17,3.23364379e-16
-4.56719167e-04,-1.00793472e-03,1.62793889e-02,1.31508840e+04,5,3,7.95612741e+17,8.77703316e-16
-6.39406833e-04,-1.41110861e-03,2.27911444e-02,2.56096162e+04,5,4,7.95612741e+17,1.70921172e-15
-8.22094500e-04,-1.81428250e-03,2.93029000e-02,4.22212592e+04,5,5,7.95612741e+17,2.81788959e-15
-1.00478217e-03,-2.21745639e-03,3.58146556e-02,6.29858129e+04,5,6,7.95612741e+17,4.20373693e-15
-1.18746983e-03,-2.62063028e-03,4.23264111e-02,8.79032773e+04,5,7,7.95612741e+17,5.86675374e-15
-1.37015750e-03,-3.02380417e-03,4.88381667e-02,1.16973652e+05,5,8,7.95612741e+17,7.80694002e-15
-1.55284517e-03,-3.42697806e-03,5.53499222e-02,1.50196938e+05,5,9,7.95612741e+17,1.00242958e-14
-1.73553283e-03,-3.83015194e-03,6.18616778e-02,1.87573135e+05,5,10,7.95612741e+17,1.25188210e-14
-1.91822050e-03,-4.23332583e-03,6.83734333e-02,2.29102242e+05,5,11,7.95612741e+17,1.52905157e-14
-2.10090817e-03,-4.63649972e-03,7.48851889e-02,2.74784261e+05,5,12,7.95612741e+17,1.83393798e-14
-2.28359583e-03,-5.03967361e-03,8.13969444e-02,3.24619189e+05,5,13,7.95612741e+17,2.16654134e-14
-2.46628350e-03,-5.44284750e-03,8.79087000e-02,3.78607029e+05,5,14,7.95612741e+17,2.52686165e-14
-2.64897117e-03,-5.84602139e-03,9.44204556e-02,4.36747779e+05,5,15,7.95612741e+17,2.91489891e-14
-2.83165883e-03,-6.24919528e-03,1.00932211e-01,4.99041440e+05,5,16,7.95612741e+17,3.33065311e-14
-3.01434650e-03,-6.65236917e-03,1.07443967e-01,5.65488012e+05,5,17,7.95612741e+17,3.77412426e-14
-3.19703417e-03,-7.05554306e-03,1.13955722e-01,6.36087495e+05,5,18,7.95612741e+17,4.24531235e-14
-3.37972183e-03,-7.45871694e-03,1.20467478e-01,7.10839888e+05,5,19,7.95612741e+17,4.74421740e-14
-3.56240950e-03,-7.86189083e-03,1.26979233e-01,7.89745192e+05,5,20,7.95612741e+17,5.27083938e-14
-3.74509717e-03,-8.26506472e-03,1.33490989e-01,8.72803407e+05,5,21,7.95612741e+17,5.82517832e-14
-3.92778483e-03,-8.66823861e-03,1.40002744e-01,9.60014533e+05,5,22,7.95612741e+17,6.40723420e-14
-4.11047250e-03,-9.07141250e-03,1.46514500e-01,1.05137857e+06,5,23,7.95612741e+17,7.01700703e-14
-4.29316017e-03,-9.47458639e-03,1.53026256e-01,1.14689552e+06,5,24,7.95612741e+17,7.65449681e-14
-4.47584783e-03,-9.87776028e-03,1.59538011e-01,1.24656537e+06,5,25,7.95612741e+17,8.31970353e-14
-4.65853550e-03,-1.02809342e-02,1.66049767e-01,1.35038814e+06,5,26,7.95612741e+17,9.01262720e-14
-4.84122317e-03,-1.06841081e-02,1.72561522e-01,1.45836382e+06,5,27,7.95612741e+17,9.73326782e-14
-5.02391083e-03,-1.10872819e-02,1.79073278e-01,1.57049241e+06,5,28,7.95612741e+17,1.04816254e-13
-5.20659850e-03,-1.14904558e-02,1.85585033e-01,1.68677391e+06,5,29,7.95612741e+17,1.12576999e-13
-5.38928617e-03,-1.18936297e-02,1.92096789e-01,1.80720832e+06,5,30,7.95612741e+17,1.20614914e-13
-1.37015750e-04,-3.02380417e-04,4.88381667e-03,6.92151790e+02,5,1,7.95612741e+17,4.61949113e-17
1.84490167e-04,-3.03501233e-04,9.56790000e-03,4.72502790e+03,6,2,7.95612741e+17,3.15353147e-16
3.07483611e-04,-5.05835389e-04,1.59465000e-02,1.28250757e+04,6,3,7.95612741e+17,8.55958541e-16
4.30477056e-04,-7.08169544e-04,2.23251000e-02,2.49751475e+04,6,4,7.95612741e+17,1.66686663e-15
5.53470500e-04,-9.10503700e-04,2.87037000e-02,4.11752431e+04,6,5,7.95612741e+17,2.74807742e-15
6.76463944e-04,-1.11283786e-03,3.50823000e-02,6.14253627e+04,6,6,7.95612741e+17,4.09959091e-15
7.99457389e-04,-1.31517201e-03,4.14609000e-02,8.57255062e+04,6,7,7.95612741e+17,5.72140709e-15
9.22450833e-04,-1.51750617e-03,4.78395000e-02,1.14075674e+05,6,8,7.95612741e+17,7.61352597e-15
1.04544428e-03,-1.71984032e-03,5.42181000e-02,1.46475865e+05,6,9,7.95612741e+17,9.77594755e-15
1.16843772e-03,-1.92217448e-03,6.05967000e-02,1.82926080e+05,6,10,7.95612741e+17,1.22086718e-14
1.29143117e-03,-2.12450863e-03,6.69753000e-02,2.23426319e+05,6,11,7.95612741e+17,1.49116988e-14
1.41442461e-03,-2.32684279e-03,7.33539000e-02,2.67976582e+05,6,12,7.95612741e+17,1.78850285e-14
1.53741806e-03,-2.52917694e-03,7.97325000e-02,3.16576869e+05,6,13,7.95612741e+17,2.11286608e-14
1.66041150e-03,-2.73151110e-03,8.61111000e-02,3.69227180e+05,6,14,7.95612741e+17,2.46425959e-14
1.78340494e-03,-2.93384526e-03,9.24897000e-02,4.25927515e+05,6,15,7.95612741e+17,2.84268336e-14
1.90639839e-03,-3.13617941e-03,9.88683000e-02,4.86677874e+05,6,16,7.95612741e+17,3.24813741e-14
2.02939183e-03,-3.33851357e-03,1.05246900e-01,5.51478256e+05,6,17,7.95612741e+17,3.68062173e-14
2.15238528e-03,-3.54084772e-03,1.11625500e-01,6.20328663e+05,6,18,7.95612741e+17,4.14013631e-14
2.27537872e-03,-3.74318188e-03,1.18004100e-01,6.93229093e+05,6,19,7.95612741e+17,4.62668117e-14
2.39837217e-03,-3.94551603e-03,1.24382700e-01,7.70179547e+05,6,20,7.95612741e+17,5.14025629e-14
2.52136561e-03,-4.14785019e-03,1.30761300e-01,8.51180026e+05,6,21,7.95612741e+17,5.68086168e-14
2.64435906e-03,-4.35018434e-03,1.37139900e-01,9.36230528e+05,6,22,7.95612741e+17,6.24849735e-14
2.76735250e-03,-4.55251850e-03,1.43518500e-01,1.02533105e+06,6,23,7.95612741e+17,6.84316328e-14
2.89034594e-03,-4.75485266e-03,1.49897100e-01,1.11848160e+06,6,24,7.95612741e+17,7.46485948e-14
3.01333939e-03,-4.95718681e-03,1.56275700e-01,1.21568218e+06,6,25,7.95612741e+17,8.11358596e-14
3.13633283e-03,-5.15952097e-03,1.62654300e-01,1.31693278e+06,6,26,7.95612741e+17,8.78934270e-14
3.25932628e-03,-5.36185512e-03,1.69032900e-01,1.42223340e+06,6,27,7.95612741e+17,9.49212971e-14
3.38231972e-03,-5.56418928e-03,1.75411500e-01,1.53158404e+06,6,28,7.95612741e+17,1.02219470e-13
3.50531317e-03,-5.76652343e-03,1.81790100e-01,1.64498471e+06,6,29,7.95612741e+17,1.09787945e-13
3.62830661e-03,-5.96885759e-03,1.88168700e-01,1.76243541e+06,6,30,7.95612741e+17,1.17626724e-13
9.22450833e-05,-1.51750617e-04,4.78395000e-03,6.75003985e+02,6,1,7.95612741e+17,4.50504495e-17
1.16216833e-03,3.10355183e-04,8.99848333e-03,5.08082974e+03,7,2,7.95612741e+17,3.39099722e-16
1.93694722e-03,5.17258639e-04,1.49974722e-02,1.37908236e+04,7,3,7.95612741e+17,9.20413530e-16
2.71172611e-03,7.24162094e-04,2.09964611e-02,2.68558143e+04,7,4,7.95612741e+17,1.79238424e-15
3.48650500e-03,9.31065550e-04,2.69954500e-02,4.42758020e+04,7,5,7.95612741e+17,2.95501186e-15
4.26128389e-03,1.13796901e-03,3.29944389e-02,6.60507866e+04,7,6,7.95612741e+17,4.40829638e-15
5.03606278e-03,1.34487246e-03,3.89934278e-02,9.21807681e+04,7,7,7.95612741e+17,6.15223781e-15
5.81084167e-03,1.55177592e-03,4.49924167e-02,1.22665746e+05,7,8,7.95612741e+17,8.18683614e-15
6.58562056e-03,1.75867937e-03,5.09914056e-02,1.57505722e+05,7,9,7.95612741e+17,1.05120914e-14
7.36039944e-03,1.96558283e-03,5.69903944e-02,1.96700694e+05,7,10,7.95612741e+17,1.31280035e-14
8.13517833e-03,2.17248628e-03,6.29893833e-02,2.40250663e+05,7,11,7.95612741e+17,1.60345726e-14
8.90995722e-03,2.37938974e-03,6.89883722e-02,2.88155629e+05,7,12,7.95612741e+17,1.92317985e-14
9.68473611e-03,2.58629319e-03,7.49873611e-02,3.40415592e+05,7,13,7.95612741e+17,2.27196813e-14
1.04595150e-02,2.79319665e-03,8.09863500e-02,3.97030552e+05,7,14,7.95612741e+17,2.64982211e-14
1.12342939e-02,3.00010011e-03,8.69853389e-02,4.58000509e+05,7,15,7.95612741e+17,3.05674178e-14
1.20090728e-02,3.20700356e-03,9.29843278e-02,5.23325463e+05,7,16,7.95612741e+17,3.49272713e-14
1.27838517e-02,3.41390702e-03,9.89833167e-02,5.93005414e+05,7,17,7.95612741e+17,3.95777818e-14
1.35586306e-02,3.62081047e-03,1.04982306e-01,6.67040361e+05,7,18,7.95612741e+17,4.45189492e-14
1.43334094e-02,3.82771393e-03,1.10981294e-01,7.45430306e+05,7,19,7.95612741e+17,4.97507734e-14
1.51081883e-02,4.03461738e-03,1.16980283e-01,8.28175247e+05,7,20,7.95612741e+17,5.52732546e-14
1.58829672e-02,4.24152084e-03,1.22979272e-01,9.15275185e+05,7,21,7.95612741e+17,6.10863927e-14
1.66577461e-02,4.44842429e-03,1.28978261e-01,1.00673012e+06,7,22,7.95612741e+17,6.71901877e-14
1.74325250e-02,4.65532775e-03,1.34977250e-01,1.10254005e+06,7,23,7.95612741e+17,7.35846396e-14
1.82073039e-02,4.86223121e-03,1.40976239e-01,1.20270498e+06,7,24,7.95612741e+17,8.02697484e-14
1.89820828e-02,5.06913466e-03,1.46975228e-01,1.30722491e+06,7,25,7.95612741e+17,8.72455141e-14
1.97568617e-02,5.27603812e-03,1.52974217e-01,1.41609983e+06,7,26,7.95612741e+17,9.45119367e-14
2.05316406e-02,5.48294157e-03,1.58973206e-01,1.52932975e+06,7,27,7.95612741e+17,1.02069016e-13
2.13064194e-02,5.68984503e-03,1.64972194e-01,1.64691467e+06,7,28,7.95612741e+17,1.09916753e-13
2.20811983e-02,5.89674848e-03,1.70971183e-01,1.76885458e+06,7,29,7.95612741e+17,1.18055146e-13
2.28559772e-02,6.10365194e-03,1.76970172e-01,1.89514949e+06,7,30,7.95612741e+17,1.26484196e-13
5.81084167e-04,1.55177592e-04,4.49924167e-03,7.25832820e+02,7,1,7.95612741e+17,4.84428174e-17
7.02689000e-04,5.96442933e-04,9.14530000e-03,5.78894163e+03,8,2,7.95612741e+17,3.86359826e-16
1.17114833e-03,9.94071556e-04,1.52421667e-02,1.57128416e+04,8,3,7.95612741e+17,1.04869096e-15
1.63960767e-03,1.39170018e-03,2.13390333e-02,3.05986915e+04,8,4,7.95612741e+17,2.04218765e-15
2.10806700e-03,1.78932880e-03,2.74359000e-02,5.04464913e+04,8,5,7.95612741e+17,3.36684991e-15
2.57652633e-03,2.18695742e-03,3.35327667e-02,7.52562412e+04,8,6,7.95612741e+17,5.02267774e-15
3.04498567e-03,2.58458604e-03,3.96296333e-02,1.05027941e+05,8,7,7.95612741e+17,7.00967113e-15
3.51344500e-03,2.98221467e-03,4.57265000e-02,1.39761591e+05,8,8,7.95612741e+17,9.32783009e-15
3.98190433e-03,3.37984329e-03,5.18233667e-02,1.79457190e+05,8,9,7.95612741e+17,1.19771546e-14
4.45036367e-03,3.77747191e-03,5.79202333e-02,2.24114740e+05,8,10,7.95612741e+17,1.49576447e-14
4.91882300e-03,4.17510053e-03,6.40171000e-02,2.73734240e+05,8,11,7.95612741e+17,1.82693004e-14
5.38728233e-03,4.57272916e-03,7.01139667e-02,3.28315689e+05,8,12,7.95612741e+17,2.19121216e-14
5.85574167e-03,4.97035778e-03,7.62108333e-02,3.87859089e+05,8,13,7.95612741e+17,2.58861084e-14
6.32420100e-03,5.36798640e-03,8.23077000e-02,4.52364439e+05,8,14,7.95612741e+17,3.01912607e-14
6.79266033e-03,5.76561502e-03,8.84045667e-02,5.21831738e+05,8,15,7.95612741e+17,3.48275786e-14
7.26111967e-03,6.16324364e-03,9.45014333e-02,5.96260988e+05,8,16,7.95612741e+17,3.97950621e-14
7.72957900e-03,6.56087227e-03,1.00598300e-01,6.75652187e+05,8,17,7.95612741e+17,4.50937112e-14
8.19803833e-03,6.95850089e-03,1.06695167e-01,7.60005337e+05,8,18,7.95612741e+17,5.07235258e-14
8.66649767e-03,7.35612951e-03,1.12792033e-01,8.49320436e+05,8,19,7.95612741e+17,5.66845059e-14
9.13495700e-03,7.75375813e-03,1.18888900e-01,9.43597485e+05,8,20,7.95612741e+17,6.29766517e-14
9.60341633e-03,8.15138676e-03,1.24985767e-01,1.04283648e+06,8,21,7.95612741e+17,6.95999630e-14
1.00718757e-02,8.54901538e-03,1.31082633e-01,1.14703743e+06,8,22,7.95612741e+17,7.65544399e-14
1.05403350e-02,8.94664400e-03,1.37179500e-01,1.25620033e+06,8,23,7.95612741e+17,8.38400823e-14
1.10087943e-02,9.34427262e-03,1.43276367e-01,1.37032518e+06,8,24,7.95612741e+17,9.14568903e-14
1.14772537e-02,9.74190124e-03,1.49373233e-01,1.48941198e+06,8,25,7.95612741e+17,9.94048639e-14
1.19457130e-02,1.01395299e-02,1.55470100e-01,1.61346073e+06,8,26,7.95612741e+17,1.07684003e-13
1.24141723e-02,1.05371585e-02,1.61566967e-01,1.74247143e+06,8,27,7.95612741e+17,1.16294308e-13
1.28826317e-02,1.09347871e-02,1.67663833e-01,1.87644408e+06,8,28,7.95612741e+17,1.25235778e-13
