# x y z potential pseudo_potential
1.0454545455e+00 -1.5000000000e+00 0.0000000000e+00 2.8459640105e-09 -8.5033444653e-09
1.0757575758e+00 -1.5000000000e+00 0.0000000000e+00 2.8189785958e-09 -8.5851398861e-09
1.1060606061e+00 -1.5000000000e+00 0.0000000000e+00 2.7920073647e-09 -8.6700575144e-09
1.1363636364e+00 -1.5000000000e+00 0.0000000000e+00 2.7650777770e-09 -8.7581248100e-09
1.1666666667e+00 -1.5000000000e+00 0.0000000000e+00 2.7382154052e-09 -8.8493673454e-09
1.1969696970e+00 -1.5000000000e+00 0.0000000000e+00 2.7114439887e-09 -8.9438088599e-09
1.2272727273e+00 -1.5000000000e+00 0.0000000000e+00 2.6847854945e-09 -9.0414713206e-09
1.2575757576e+00 -1.5000000000e+00 0.0000000000e+00 2.6582601824e-09 -9.1423749873e-09
1.2878787879e+00 -1.5000000000e+00 0.0000000000e+00 2.6318866736e-09 -9.2465384812e-09
1.3181818182e+00 -1.5000000000e+00 0.0000000000e+00 2.6056820211e-09 -9.3539788552e-09
1.3484848485e+00 -1.5000000000e+00 0.0000000000e+00 2.5796617826e-09 -9.4647116672e-09
1.3787878788e+00 -1.5000000000e+00 0.0000000000e+00 2.5538400936e-09 -9.5787510524e-09
1.4090909091e+00 -1.5000000000e+00 0.0000000000e+00 2.5282297407e-09 -9.6961097976e-09
1.4393939394e+00 -1.5000000000e+00 0.0000000000e+00 2.5028422344e-09 -9.8167994134e-09
1.4696969697e+00 -1.5000000000e+00 0.0000000000e+00 2.4776878814e-09 -9.9408302063e-09
1.5000000000e+00 -1.5000000000e+00 0.0000000000e+00 2.4527758551e-09 -1.0068211350e-08
-1.5000000000e+00 -1.4696969697e+00 0.0000000000e+00 2.4777398585e-09 -9.9408821833e-09
-1.4696969697e+00 -1.4696969697e+00 0.0000000000e+00 2.5034289092e-09 -9.8142780643e-09
-1.4393939394e+00 -1.4696969697e+00 0.0000000000e+00 2.5293842732e-09 -9.6910482825e-09
-1.4090909091e+00 -1.4696969697e+00 0.0000000000e+00 2.5555971369e-09 -9.5711840241e-09
