x,y,z,mass,face_id,layer_id,density_input,mu
2.70948750e-04,4.17775650e-04,1.41691750e-02,1.53627635e+04,1,2,1.75000000e+00,1.02532639e-15
4.51581250e-04,6.96292750e-04,2.36152917e-02,4.16989294e+04,1,3,1.75000000e+00,2.78302877e-15
6.32213750e-04,9.74809850e-04,3.30614083e-02,8.12031783e+04,1,4,1.75000000e+00,5.41958235e-15
8.12846250e-04,1.25332695e-03,4.25075250e-02,1.33875510e+05,1,5,1.75000000e+00,8.93498711e-15
9.93478750e-04,1.53184405e-03,5.19536417e-02,1.99715925e+05,1,6,1.75000000e+00,1.33292431e-14
1.17411125e-03,1.81036115e-03,6.13997583e-02,2.78724423e+05,1,7,1.75000000e+00,1.86023502e-14
1.35474375e-03,2.08887825e-03,7.08458750e-02,3.70901003e+05,1,8,1.75000000e+00,2.47543086e-14
1.53537625e-03,2.36739535e-03,8.02919917e-02,4.76245667e+05,1,9,1.75000000e+00,3.17851181e-14
1.71600875e-03,2.64591245e-03,8.97381083e-02,5.94758414e+05,1,10,1.75000000e+00,3.96947788e-14
1.89664125e-03,2.92442955e-03,9.91842250e-02,7.26439243e+05,1,11,1.75000000e+00,4.84832907e-14
2.07727375e-03,3.20294665e-03,1.08630342e-01,8.71288156e+05,1,12,1.75000000e+00,5.81506538e-14
2.25790625e-03,3.48146375e-03,1.18076458e-01,1.02930515e+06,1,13,1.75000000e+00,6.86968681e-14
2.43853875e-03,3.75998085e-03,1.27522575e-01,1.20049023e+06,1,14,1.75000000e+00,8.01219336e-14
2.61917125e-03,4.03849795e-03,1.36968692e-01,1.38484339e+06,1,15,1.75000000e+00,9.24258503e-14
2.79980375e-03,4.31701505e-03,1.46414808e-01,1.58236464e+06,1,16,1.75000000e+00,1.05608618e-13
2.98043625e-03,4.59553215e-03,1.55860925e-01,1.79305396e+06,1,17,1.75000000e+00,1.19670237e-13
3.16106875e-03,4.87404925e-03,1.65307042e-01,2.01691137e+06,1,18,1.75000000e+00,1.34610707e-13
3.34170125e-03,5.15256635e-03,1.74753158e-01,2.25393687e+06,1,19,1.75000000e+00,1.50430029e-13
3.52233375e-03,5.43108345e-03,1.84199275e-01,2.50413044e+06,1,20,1.75000000e+00,1.67128202e-13
1.35474375e-04,2.08887825e-04,7.08458750e-03,2.19468049e+03,1,1,1.75000000e+00,1.46475199e-16
-4.09471250e-04,8.52556250e-04,1.42573000e-02,1.52879055e+04,2,2,1.75000000e+00,1.02033029e-15
-6.82452083e-04,1.42092708e-03,2.37621667e-02,4.14957435e+04,2,3,1.75000000e+00,2.76946794e-15
-9.55432917e-04,1.98929792e-03,3.32670333e-02,8.08075004e+04,2,4,1.75000000e+00,5.39317441e-15
-1.22841375e-03,2.55766875e-03,4.27719000e-02,1.33223176e+05,2,5,1.75000000e+00,8.89144970e-15
-1.50139458e-03,3.12603958e-03,5.22767667e-02,1.98742771e+05,2,6,1.75000000e+00,1.32642938e-14
-1.77437542e-03,3.69441042e-03,6.17816333e-02,2.77366285e+05,2,7,1.75000000e+00,1.85117068e-14
-2.04735625e-03,4.26278125e-03,7.12865000e-02,3.69093718e+05,2,8,1.75000000e+00,2.46336885e-14
-2.32033708e-03,4.83115208e-03,8.07913667e-02,4.73925070e+05,2,9,1.75000000e+00,3.16302391e-14
-2.59331792e-03,5.39952292e-03,9.02962333e-02,5.91860341e+05,2,10,1.75000000e+00,3.95013585e-14
-2.86629875e-03,5.96789375e-03,9.98011000e-02,7.22899531e+05,2,11,1.75000000e+00,4.82470467e-14
-3.13927958e-03,6.53626458e-03,1.09305967e-01,8.67042640e+05,2,12,1.75000000e+00,5.78673038e-14
-3.41226042e-03,7.10463542e-03,1.18810833e-01,1.02428967e+06,2,13,1.75000000e+00,6.83621297e-14
-3.68524125e-03,7.67300625e-03,1.28315700e-01,1.19464061e+06,2,14,1.75000000e+00,7.97315244e-14
-3.95822208e-03,8.24137708e-03,1.37820567e-01,1.37809548e+06,2,15,1.75000000e+00,9.19754879e-14
-4.23120292e-03,8.80974792e-03,1.47325433e-01,1.57465427e+06,2,16,1.75000000e+00,1.05094020e-13
-4.50418375e-03,9.37811875e-03,1.56830300e-01,1.78431697e+06,2,17,1.75000000e+00,1.19087121e-13
-4.77716458e-03,9.94648958e-03,1.66335167e-01,2.00708359e+06,2,18,1.75000000e+00,1.33954791e-13
-5.05014542e-03,1.05148604e-02,1.75840033e-01,2.24295413e+06,2,19,1.75000000e+00,1.49697030e-13
-5.32312625e-03,1.10832313e-02,1.85344900e-01,2.49192859e+06,2,20,1.75000000e+00,1.66313838e-13
-2.04735625e-04,4.26278125e-04,7.12865000e-03,2.18398650e+03,2,1,1.75000000e+00,1.45761470e-16
-1.08329725e-03,4.24977850e-04,1.44498000e-02,1.54661654e+04,3,2,1.75000000e+00,1.03222754e-15
-1.80549542e-03,7.08296417e-04,2.40830000e-02,4.19795917e+04,3,3,1.75000000e+00,2.80176046e-15
-2.52769358e-03,9.91614983e-04,3.37162000e-02,8.17497312e+04,3,4,1.75000000e+00,5.45605984e-15
-3.24989175e-03,1.27493355e-03,4.33494000e-02,1.34776584e+05,3,5,1.75000000e+00,8.99512569e-15
-3.97208992e-03,1.55825212e-03,5.29826000e-02,2.01060150e+05,3,6,1.75000000e+00,1.34189580e-14
-4.69428808e-03,1.84157068e-03,6.26158000e-02,2.80600429e+05,3,7,1.75000000e+00,1.87275568e-14
-5.41648625e-03,2.12488925e-03,7.22490000e-02,3.73397421e+05,3,8,1.75000000e+00,2.49209220e-14
-6.13868442e-03,2.40820782e-03,8.18822000e-02,4.79451126e+05,3,9,1.75000000e+00,3.19990537e-14
-6.86088258e-03,2.69152638e-03,9.15154000e-02,5.98761545e+05,3,10,1.75000000e+00,3.99619518e-14
-7.58308075e-03,2.97484495e-03,1.01148600e-01,7.31328676e+05,3,11,1.75000000e+00,4.88096164e-14
-8.30527892e-03,3.25816352e-03,1.10781800e-01,8.77152521e+05,3,12,1.75000000e+00,5.85420475e-14
-9.02747708e-03,3.54148208e-03,1.20415000e-01,1.03623308e+06,3,13,1.75000000e+00,6.91592450e-14
-9.74967525e-03,3.82480065e-03,1.30048200e-01,1.20857035e+06,3,14,1.75000000e+00,8.06612090e-14
-1.04718734e-02,4.10811922e-03,1.39681400e-01,1.39416433e+06,3,15,1.75000000e+00,9.30479395e-14
-1.11940716e-02,4.39143778e-03,1.49314600e-01,1.59301503e+06,3,16,1.75000000e+00,1.06319436e-13
-1.19162697e-02,4.67475635e-03,1.58947800e-01,1.80512244e+06,3,17,1.75000000e+00,1.20475700e-13
-1.26384679e-02,4.95807492e-03,1.68581000e-01,2.03048657e+06,3,18,1.75000000e+00,1.35516730e-13
-1.33606661e-02,5.24139348e-03,1.78214200e-01,2.26910740e+06,3,19,1.75000000e+00,1.51442526e-13
-1.40828642e-02,5.52471205e-03,1.87847400e-01,2.52098495e+06,3,20,1.75000000e+00,1.68253089e-13
-5.41648625e-04,2.12488925e-04,7.22490000e-03,2.20945219e+03,3,1,1.75000000e+00,1.47461077e-16
-1.09065975e-03,-4.61692150e-04,1.46612750e-02,1.61321219e+04,4,2,1.75000000e+00,1.07667415e-15
-1.81776625e-03,-7.69486917e-04,2.44354583e-02,4.37871879e+04,4,3,1.75000000e+00,2.92240126e-15
-2.54487275e-03,-1.07728168e-03,3.42096417e-02,8.52697869e+04,4,4,1.75000000e+00,5.69099193e-15
-3.27197925e-03,-1.38507645e-03,4.39838250e-02,1.40579919e+05,4,5,1.75000000e+00,9.38244615e-15
-3.99908575e-03,-1.69287122e-03,5.37580083e-02,2.09717584e+05,4,6,1.75000000e+00,1.39967639e-14
-4.72619225e-03,-2.00066598e-03,6.35321917e-02,2.92682782e+05,4,7,1.75000000e+00,1.95339453e-14
-5.45329875e-03,-2.30846075e-03,7.33063750e-02,3.89475513e+05,4,8,1.75000000e+00,2.59939902e-14
-6.18040525e-03,-2.61625552e-03,8.30805583e-02,5.00095777e+05,4,9,1.75000000e+00,3.33768986e-14
-6.90751175e-03,-2.92405028e-03,9.28547417e-02,6.24543575e+05,4,10,1.75000000e+00,4.16826706e-14
-7.63461825e-03,-3.23184505e-03,1.02628925e-01,7.62818905e+05,4,11,1.75000000e+00,5.09113062e-14
-8.36172475e-03,-3.53963982e-03,1.12403108e-01,9.14921768e+05,4,12,1.75000000e+00,6.10628053e-14
-9.08883125e-03,-3.84743458e-03,1.22177292e-01,1.08085216e+06,4,13,1.75000000e+00,7.21371679e-14
-9.81593775e-03,-4.15522935e-03,1.31951475e-01,1.26061009e+06,4,14,1.75000000e+00,8.41343942e-14
-1.05430442e-02,-4.46302412e-03,1.41725658e-01,1.45419556e+06,4,15,1.75000000e+00,9.70544839e-14
-1.12701507e-02,-4.77081888e-03,1.51499842e-01,1.66160855e+06,4,16,1.75000000e+00,1.10897437e-13
-1.19972572e-02,-5.07861365e-03,1.61274025e-01,1.88284908e+06,4,17,1.75000000e+00,1.25663254e-13
-1.27243637e-02,-5.38640842e-03,1.71048208e-01,2.11791714e+06,4,18,1.75000000e+00,1.41351935e-13
-1.34514702e-02,-5.69420318e-03,1.80822392e-01,2.36681273e+06,4,19,1.75000000e+00,1.57963479e-13
-1.41785767e-02,-6.00199795e-03,1.90596575e-01,2.62953586e+06,4,20,1.75000000e+00,1.75497886e-13
-5.45329875e-04,-2.30846075e-04,7.33063750e-03,2.30458884e+03,4,1,1.75000000e+00,1.53810593e-16
-4.11047250e-04,-9.07141250e-04,1.46514500e-02,1.63520860e+04,5,2,1.75000000e+00,1.09135478e-15
-6.85078750e-04,-1.51190208e-03,2.44190833e-02,4.43842335e+04,5,3,1.75000000e+00,2.96224869e-15
-9.59110250e-04,-2.11666292e-03,3.41867167e-02,8.64324548e+04,5,4,1.75000000e+00,5.76858955e-15
-1.23314175e-03,-2.72142375e-03,4.39543500e-02,1.42496750e+05,5,5,1.75000000e+00,9.51037737e-15
-1.50717325e-03,-3.32618458e-03,5.37219833e-02,2.12577118e+05,5,6,1.75000000e+00,1.41876121e-14
-1.78120475e-03,-3.93094542e-03,6.34896167e-02,2.96673561e+05,5,7,1.75000000e+00,1.98002939e-14
-2.05523625e-03,-4.53570625e-03,7.32572500e-02,3.94786077e+05,5,8,1.75000000e+00,2.63484226e-14
-2.32926775e-03,-5.14046708e-03,8.30248833e-02,5.06914667e+05,5,9,1.75000000e+00,3.38319982e-14
-2.60329925e-03,-5.74522792e-03,9.27925167e-02,6.33059331e+05,5,10,1.75000000e+00,4.22510208e-14
-2.87733075e-03,-6.34998875e-03,1.02560150e-01,7.73220068e+05,5,11,1.75000000e+00,5.16054903e-14
-3.15136225e-03,-6.95474958e-03,1.12327783e-01,9.27396879e+05,5,12,1.75000000e+00,6.18954068e-14
-3.42539375e-03,-7.55951042e-03,1.22095417e-01,1.09558976e+06,5,13,1.75000000e+00,7.31207703e-14
-3.69942525e-03,-8.16427125e-03,1.31863050e-01,1.27779872e+06,5,14,1.75000000e+00,8.52815807e-14
-3.97345675e-03,-8.76903208e-03,1.41630683e-01,1.47402376e+06,5,15,1.75000000e+00,9.83778381e-14
-4.24748825e-03,-9.37379292e-03,1.51398317e-01,1.68426486e+06,5,16,1.75000000e+00,1.12409542e-13
-4.52151975e-03,-9.97855375e-03,1.61165950e-01,1.90852204e+06,5,17,1.75000000e+00,1.27376694e-13
-4.79555125e-03,-1.05833146e-02,1.70933583e-01,2.14679530e+06,5,18,1.75000000e+00,1.43279292e-13
-5.06958275e-03,-1.11880754e-02,1.80701217e-01,2.39908462e+06,5,19,1.75000000e+00,1.60117337e-13
-5.34361425e-03,-1.17928362e-02,1.90468850e-01,2.66539002e+06,5,20,1.75000000e+00,1.77890829e-13
-2.05523625e-04,-4.53570625e-04,7.32572500e-03,2.33601229e+03,5,1,1.75000000e+00,1.55907826e-16
2.76735250e-04,-4.55251850e-04,1.43518500e-02,1.59469692e+04,6,2,1.75000000e+00,1.06431687e-15
4.61225417e-04,-7.58753083e-04,2.39197500e-02,4.32846306e+04,6,3,1.75000000e+00,2.88886008e-15
6.45715583e-04,-1.06225432e-03,3.34876500e-02,8.42911227e+04,6,4,1.75000000e+00,5.62567488e-15
8.30205750e-04,-1.36575555e-03,4.30555500e-02,1.38966446e+05,6,5,1.75000000e+00,9.27476129e-15
1.01469592e-03,-1.66925678e-03,5.26234500e-02,2.07310599e+05,6,6,1.75000000e+00,1.38361193e-14
1.19918608e-03,-1.97275802e-03,6.21913500e-02,2.89323583e+05,6,7,1.75000000e+00,1.93097489e-14
1.38367625e-03,-2.27625925e-03,7.17592500e-02,3.85005398e+05,6,8,1.75000000e+00,2.56956501e-14
1.56816642e-03,-2.57976048e-03,8.13271500e-02,4.94356044e+05,6,9,1.75000000e+00,3.29938230e-14
1.75265658e-03,-2.88326172e-03,9.08950500e-02,6.17375520e+05,6,10,1.75000000e+00,4.12042674e-14
1.93714675e-03,-3.18676295e-03,1.00462950e-01,7.54063827e+05,6,11,1.75000000e+00,5.03269834e-14
2.12163692e-03,-3.49026418e-03,1.10030850e-01,9.04420965e+05,6,12,1.75000000e+00,6.03619710e-14
2.30612708e-03,-3.79376542e-03,1.19598750e-01,1.06844693e+06,6,13,1.75000000e+00,7.13092303e-14
2.49061725e-03,-4.09726665e-03,1.29166650e-01,1.24614173e+06,6,14,1.75000000e+00,8.31687611e-14
2.67510742e-03,-4.40076788e-03,1.38734550e-01,1.43750536e+06,6,15,1.75000000e+00,9.59405636e-14
2.85959758e-03,-4.70426912e-03,1.48302450e-01,1.64253782e+06,6,16,1.75000000e+00,1.09624638e-13
3.04408775e-03,-5.00777035e-03,1.57870350e-01,1.86123911e+06,6,17,1.75000000e+00,1.24220983e-13
3.22857792e-03,-5.31127158e-03,1.67438250e-01,2.09360924e+06,6,18,1.75000000e+00,1.39729600e-13
3.41306808e-03,-5.61477282e-03,1.77006150e-01,2.33964819e+06,6,19,1.75000000e+00,1.56150489e-13
3.59755825e-03,-5.91827405e-03,1.86574050e-01,2.59935597e+06,6,20,1.75000000e+00,1.73483650e-13
1.38367625e-04,-2.27625925e-04,7.17592500e-03,2.27813845e+03,6,1,1.75000000e+00,1.52045267e-16
1.74325250e-03,4.65532775e-04,1.34977250e-02,1.71478004e+04,7,2,1.75000000e+00,1.14446156e-15
2.90542083e-03,7.75887958e-04,2.24962083e-02,4.65440296e+04,7,3,1.75000000e+00,3.10639566e-15
4.06758917e-03,1.08624314e-03,3.14946917e-02,9.06383733e+04,7,4,1.75000000e+00,6.04929682e-15
5.22975750e-03,1.39659832e-03,4.04931750e-02,1.49430832e+05,7,5,1.75000000e+00,9.97316503e-15
6.39192583e-03,1.70695351e-03,4.94916583e-02,2.22921405e+05,7,6,1.75000000e+00,1.48780003e-14
7.55409417e-03,2.01730869e-03,5.84901417e-02,3.11110092e+05,7,7,1.75000000e+00,2.07638026e-14
8.71626250e-03,2.32766388e-03,6.74886250e-02,4.13996894e+05,7,8,1.75000000e+00,2.76305720e-14
9.87843083e-03,2.63801906e-03,7.64871083e-02,5.31581811e+05,7,9,1.75000000e+00,3.54783084e-14
1.10405992e-02,2.94837424e-03,8.54855917e-02,6.63864843e+05,7,10,1.75000000e+00,4.43070118e-14
1.22027675e-02,3.25872943e-03,9.44840750e-02,8.10845989e+05,7,11,1.75000000e+00,5.41166824e-14
1.33649358e-02,3.56908461e-03,1.03482558e-01,9.72525249e+05,7,12,1.75000000e+00,6.49073199e-14
1.45271042e-02,3.87943979e-03,1.12481042e-01,1.14890262e+06,7,13,1.75000000e+00,7.66789246e-14
1.56892725e-02,4.18979498e-03,1.21479525e-01,1.33997811e+06,7,14,1.75000000e+00,8.94314962e-14
1.68514408e-02,4.50015016e-03,1.30478008e-01,1.54575172e+06,7,15,1.75000000e+00,1.03165035e-13
1.80136092e-02,4.81050534e-03,1.39476492e-01,1.76622344e+06,7,16,1.75000000e+00,1.17879541e-13
1.91757775e-02,5.12086053e-03,1.48474975e-01,2.00139327e+06,7,17,1.75000000e+00,1.33575014e-13
2.03379458e-02,5.43121571e-03,1.57473458e-01,2.25126122e+06,7,18,1.75000000e+00,1.50251453e-13
2.15001142e-02,5.74157089e-03,1.66471942e-01,2.51582728e+06,7,19,1.75000000e+00,1.67908860e-13
2.26622825e-02,6.05192608e-03,1.75470425e-01,2.79509146e+06,7,20,1.75000000e+00,1.86547234e-13
8.71626250e-04,2.32766388e-04,6.74886250e-03,2.44968577e+03,7,1,1.75000000e+00,1.63494509e-16
1.05403350e-03,8.94664400e-04,1.37179500e-02,1.95376780e+04,8,2,1.75000000e+00,1.30396441e-15
1.75672250e-03,1.49110733e-03,2.28632500e-02,5.30308403e+04,8,3,1.75000000e+00,3.53933198e-15
2.45941150e-03,2.08755027e-03,3.20085500e-02,1.03270584e+05,8,4,1.75000000e+00,6.89238333e-15
3.16210050e-03,2.68399320e-03,4.11538500e-02,1.70256908e+05,8,5,1.75000000e+00,1.13631185e-14
3.86478950e-03,3.28043613e-03,5.02991500e-02,2.53989814e+05,8,6,1.75000000e+00,1.69515374e-14
4.56747850e-03,3.87687907e-03,5.94444500e-02,3.54469301e+05,8,7,1.75000000e+00,2.36576401e-14
5.27016750e-03,4.47332200e-03,6.85897500e-02,4.71695369e+05,8,8,1.75000000e+00,3.14814266e-14
5.97285650e-03,5.06976493e-03,7.77350500e-02,6.05668018e+05,8,9,1.75000000e+00,4.04228968e-14
6.67554550e-03,5.66620787e-03,8.68803500e-02,7.56387248e+05,8,10,1.75000000e+00,5.04820509e-14
7.37823450e-03,6.26265080e-03,9.60256500e-02,9.23853059e+05,8,11,1.75000000e+00,6.16588887e-14
8.08092350e-03,6.85909373e-03,1.05170950e-01,1.10806545e+06,8,12,1.75000000e+00,7.39534103e-14
8.78361250e-03,7.45553667e-03,1.14316250e-01,1.30902443e+06,8,13,1.75000000e+00,8.73656157e-14
9.48630150e-03,8.05197960e-03,1.23461550e-01,1.52672998e+06,8,14,1.75000000e+00,1.01895505e-13
1.01889905e-02,8.64842253e-03,1.32606850e-01,1.76118212e+06,8,15,1.75000000e+00,1.17543078e-13
1.08916795e-02,9.24486547e-03,1.41752150e-01,2.01238083e+06,8,16,1.75000000e+00,1.34308335e-13
1.15943685e-02,9.84130840e-03,1.50897450e-01,2.28032613e+06,8,17,1.75000000e+00,1.52191275e-13
1.22970575e-02,1.04377513e-02,1.60042750e-01,2.56501801e+06,8,18,1.75000000e+00,1.71191899e-13
1.29997465e-02,1.10341943e-02,1.69188050e-01,2.86645647e+06,8,19,1.75000000e+00,1.91310208e-13
1.37024355e-02,1.16306372e-02,1.78333350e-01,3.18464151e+06,8,20,1.75000000e+00,2.12546199e-13
5.27016750e-04,4.47332200e-04,6.85897500e-03,2.79109686e+03,8,1,1.75000000e+00,1.86280631e-16
1.04444850e-03,1.73059750e-03,1.35445500e-02,1.68679112e+04,9,2,1.75000000e+00,1.12578147e-15
1.74074750e-03,2.88432917e-03,2.25742500e-02,4.57843304e+04,9,3,1.75000000e+00,3.05569257e-15
2.43704650e-03,4.03806083e-03,3.16039500e-02,8.91589592e+04,9,4,1.75000000e+00,5.95055922e-15
3.13334550e-03,5.19179250e-03,4.06336500e-02,1.46991798e+05,9,5,1.75000000e+00,9.81038141e-15
3.82964450e-03,6.34552417e-03,4.96633500e-02,2.19282845e+05,9,6,1.75000000e+00,1.46351592e-14
4.52594350e-03,7.49925583e-03,5.86930500e-02,3.06032103e+05,9,7,1.75000000e+00,2.04248925e-14
5.22224250e-03,8.65298750e-03,6.77227500e-02,4.07239570e+05,9,8,1.75000000e+00,2.71795813e-14
5.91854150e-03,9.80671917e-03,7.67524500e-02,5.22905247e+05,9,9,1.75000000e+00,3.48992257e-14
6.61484050e-03,1.09604508e-02,8.57821500e-02,6.53029133e+05,9,10,1.75000000e+00,4.35838256e-14
7.31113950e-03,1.21141825e-02,9.48118500e-02,7.97611229e+05,9,11,1.75000000e+00,5.32333811e-14
8.00743850e-03,1.32679142e-02,1.03841550e-01,9.56651535e+05,9,12,1.75000000e+00,6.38478922e-14
8.70373750e-03,1.44216458e-02,1.12871250e-01,1.13015005e+06,9,13,1.75000000e+00,7.54273587e-14
9.40003650e-03,1.55753775e-02,1.21900950e-01,1.31810677e+06,9,14,1.75000000e+00,8.79717809e-14
1.00963355e-02,1.67291092e-02,1.30930650e-01,1.52052171e+06,9,15,1.75000000e+00,1.01481159e-13
1.07926345e-02,1.78828408e-02,1.39960350e-01,1.73739485e+06,9,16,1.75000000e+00,1.15955492e-13
1.14889335e-02,1.90365725e-02,1.48990050e-01,1.96872621e+06,9,17,1.75000000e+00,1.31394781e-13
1.21852325e-02,2.01903042e-02,1.58019750e-01,2.21451577e+06,9,18,1.75000000e+00,1.47799025e-13
1.28815315e-02,2.13440358e-02,1.67049450e-01,2.47476354e+06,9,19,1.75000000e+00,1.65168225e-13
1.35778305e-02,2.24977675e-02,1.76079150e-01,2.74946952e+06,9,20,1.75000000e+00,1.83502380e-13
5.22224250e-04,8.65298750e-04,6.77227500e-03,2.40970160e+03,9,1,1.75000000e+00,1.60825925e-16
2.61671750e-04,2.21820500e-03,1.36227500e-02,1.65986457e+04,10,2,1.75000000e+00,1.10781042e-15
4.36119583e-04,3.69700833e-03,2.27045833e-02,4.50534668e+04,10,3,1.75000000e+00,3.00691400e-15
6.10567417e-04,5.17581167e-03,3.17864167e-02,8.77356986e+04,10,4,1.75000000e+00,5.85556937e-15
7.85015250e-04,6.65461500e-03,4.08682500e-02,1.44645341e+05,10,5,1.75000000e+00,9.65377652e-15
9.59463083e-04,8.13341833e-03,4.99500833e-02,2.15782394e+05,10,6,1.75000000e+00,1.44015355e-14
1.13391092e-03,9.61222167e-03,5.90319167e-02,3.01146857e+05,10,7,1.75000000e+00,2.00988462e-14
1.30835875e-03,1.10910250e-02,6.81137500e-02,4.00738731e+05,10,8,1.75000000e+00,2.67457087e-14
1.48280658e-03,1.25698283e-02,7.71955833e-02,5.14558016e+05,10,9,1.75000000e+00,3.43421230e-14
1.65725442e-03,1.40486317e-02,8.62774167e-02,6.42604711e+05,10,10,1.75000000e+00,4.28880891e-14
1.83170225e-03,1.55274350e-02,9.53592500e-02,7.84878817e+05,10,11,1.75000000e+00,5.23836070e-14
2.00615008e-03,1.70062383e-02,1.04441083e-01,9.41380333e+05,10,12,1.75000000e+00,6.28286767e-14
2.18059792e-03,1.84850417e-02,1.13522917e-01,1.11210926e+06,10,13,1.75000000e+00,7.42232982e-14
2.35504575e-03,1.99638450e-02,1.22604750e-01,1.29706560e+06,10,14,1.75000000e+00,8.65674714e-14
2.52949358e-03,2.14426483e-02,1.31686583e-01,1.49624935e+06,10,15,1.75000000e+00,9.98611965e-14
2.70394142e-03,2.29214517e-02,1.40768417e-01,1.70966050e+06,10,16,1.75000000e+00,1.14104473e-13
2.87838925e-03,2.44002550e-02,1.49850250e-01,1.93729907e+06,10,17,1.75000000e+00,1.29297302e-13
3.05283708e-03,2.58790583e-02,1.58932083e-01,2.17916505e+06,10,18,1.75000000e+00,1.45439682e-13
3.22728492e-03,2.73578617e-02,1.68013917e-01,2.43525844e+06,10,19,1.75000000e+00,1.62531615e-13
3.40173275e-03,2.88366650e-02,1.77095750e-01,2.70557924e+06,10,20,1.75000000e+00,1.80573099e-13
1.30835875e-04,1.10910250e-03,6.81137500e-03,2.37123510e+03,10,1,1.75000000e+00,1.58258631e-16
-4.09163250e-04,1.81705250e-03,1.38842750e-02,1.88939882e+04,11,2,1.75000000e+00,1.26100391e-15
-6.81938750e-04,3.02842083e-03,2.31404583e-02,5.12836823e+04,11,3,1.75000000e+00,3.42272489e-15
-9.54714250e-04,4.23978917e-03,3.23966417e-02,9.98682235e+04,11,4,1.75000000e+00,6.66530637e-15
-1.22748975e-03,5.45115750e-03,4.16528250e-02,1.64647612e+05,11,5,1.75000000e+00,1.09887483e-14
-1.50026525e-03,6.66252583e-03,5.09090083e-02,2.45621847e+05,11,6,1.75000000e+00,1.63930508e-14
-1.77304075e-03,7.87389417e-03,6.01651917e-02,3.42790929e+05,11,7,1.75000000e+00,2.28782137e-14
-2.04581625e-03,9.08526250e-03,6.94213750e-02,4.56154859e+05,11,8,1.75000000e+00,3.04442372e-14
-2.31859175e-03,1.02966308e-02,7.86775583e-02,5.85713635e+05,11,9,1.75000000e+00,3.90911211e-14
-2.59136725e-03,1.15079992e-02,8.79337417e-02,7.31467259e+05,11,10,1.75000000e+00,4.88188655e-14
-2.86414275e-03,1.27193675e-02,9.71899250e-02,8.93415729e+05,11,11,1.75000000e+00,5.96274705e-14
-3.13691825e-03,1.39307358e-02,1.06446108e-01,1.07155905e+06,11,12,1.75000000e+00,7.15169359e-14
-3.40969375e-03,1.51421042e-02,1.15702292e-01,1.26589721e+06,11,13,1.75000000e+00,8.44872618e-14
-3.68246925e-03,1.63534725e-02,1.24958475e-01,1.47643022e+06,11,14,1.75000000e+00,9.85384482e-14
-3.95524475e-03,1.75648408e-02,1.34214658e-01,1.70315808e+06,11,15,1.75000000e+00,1.13670495e-13
-4.22802025e-03,1.87762092e-02,1.43470842e-01,1.94608079e+06,11,16,1.75000000e+00,1.29883402e-13
-4.50079575e-03,1.99875775e-02,1.52727025e-01,2.20519834e+06,11,17,1.75000000e+00,1.47177170e-13
-4.77357125e-03,2.11989458e-02,1.61983208e-01,2.48051074e+06,11,18,1.75000000e+00,1.65551799e-13
-5.04634675e-03,2.24103142e-02,1.71239392e-01,2.77201799e+06,11,19,1.75000000e+00,1.85007288e-13
-5.31912225e-03,2.36216825e-02,1.80495575e-01,3.07972008e+06,11,20,1.75000000e+00,2.05543637e-13
-2.04581625e-04,9.08526250e-04,6.94213750e-03,2.69914118e+03,11,1,1.75000000e+00,1.80143415e-16
-1.06832425e-03,2.23328000e-03,1.37914750e-02,1.63287060e+04,12,2,1.75000000e+00,1.08979437e-15
-1.78054042e-03,3.72213333e-03,2.29857917e-02,4.43207733e+04,12,3,1.75000000e+00,2.95801329e-15
-2.49275658e-03,5.21098667e-03,3.21801083e-02,8.63088744e+04,12,4,1.75000000e+00,5.76034168e-15
-3.20497275e-03,6.69984000e-03,4.13744250e-02,1.42293009e+05,12,5,1.75000000e+00,9.49677952e-15
-3.91718892e-03,8.18869333e-03,5.05687417e-02,2.12273178e+05,12,6,1.75000000e+00,1.41673268e-14
-4.62940508e-03,9.67754667e-03,5.97630583e-02,2.96249380e+05,12,7,1.75000000e+00,1.97719836e-14
-5.34162125e-03,1.11664000e-02,6.89573750e-02,3.94221616e+05,12,8,1.75000000e+00,2.63107498e-14
-6.05383742e-03,1.26552533e-02,7.81516917e-02,5.06189885e+05,12,9,1.75000000e+00,3.37836255e-14
-6.76605358e-03,1.41441067e-02,8.73460083e-02,6.32154188e+05,12,10,1.75000000e+00,4.21906107e-14
-7.47826975e-03,1.56329600e-02,9.65403250e-02,7.72114525e+05,12,11,1.75000000e+00,5.15317053e-14
-8.19048592e-03,1.71218133e-02,1.05734642e-01,9.26070896e+05,12,12,1.75000000e+00,6.18069093e-14
-8.90270208e-03,1.86106667e-02,1.14928958e-01,1.09402330e+06,12,13,1.75000000e+00,7.30162229e-14
-9.61491825e-03,2.00995200e-02,1.24123275e-01,1.27597174e+06,12,14,1.75000000e+00,8.51596459e-14
-1.03271344e-02,2.15883733e-02,1.33317592e-01,1.47191621e+06,12,15,1.75000000e+00,9.82371783e-14
-1.10393506e-02,2.30772267e-02,1.42511908e-01,1.68185671e+06,12,16,1.75000000e+00,1.12248820e-13
-1.17515667e-02,2.45660800e-02,1.51706225e-01,1.90579325e+06,12,17,1.75000000e+00,1.27194572e-13
-1.24637829e-02,2.60549333e-02,1.60900542e-01,2.14372583e+06,12,18,1.75000000e+00,1.43074432e-13
