-1.3153833649e-01  1.3641852598e-01  1.2833807095e-01
-1.2596301757e-01  1.3978194207e-01  1.3143326902e-01
-1.1788473111e-01  1.4504429884e-01  1.3716563599e-01
-1.1214952423e-01  1.4907046653e-01  1.4123076043e-01
-1.0254244462e-01  1.5294040108e-01  1.4534798875e-01
-9.4521231544e-02  1.5543225974e-01  1.4624880071e-01
-8.5055716242e-02  1.5951517125e-01  1.4937861758e-01
-7.8195039917e-02  1.6160812430e-01  1.5337244906e-01
-6.9329275782e-02  1.6361736720e-01  1.5795999637e-01
-6.1091158643e-02  1.6476932692e-01  1.5966244631e-01
-5.1358838109e-02  1.6558347910e-01  1.6266495097e-01
-4.2691840242e-02  1.6723045121e-01  1.6208397694e-01
-3.3380192167e-02  1.6727477547e-01  1.6080805903e-01
-2.3633183364e-02  1.6662390602e-01  1.6010379464e-01
-1.4170893589e-02  1.6563755315e-01  1.5906161316e-01
-4.5514108833e-03  1.6451719440e-01  1.5750685603e-01
4.6438243032e-03  1.6427645451e-01  1.5675121446e-01
1.4788321590e-02  1.6218088101e-01  1.5525575216e-01
2.3522457434e-02  1.6090462887e-01  1.5403138599e-01
3.4130093057e-02  1.5880290082e-01  1.5249112409e-01
4.2368141877e-02  1.5744042222e-01  1.5110255480e-01
5.2643788290e-02  1.5553956552e-01  1.4951628350e-01
6.0445412923e-02  1.5380892697e-01  1.4728150314e-01
7.1048579564e-02  1.5124778548e-01  1.4517828359e-01
7.8647204893e-02  1.4920286709e-01  1.4363474808e-01
8.9063524939e-02  1.4630704750e-01  1.4090237042e-01
9.6142404532e-02  1.4368589680e-01  1.3838276079e-01
1.0649933481e-01  1.4015472648e-01  1.3489934100e-01
1.1418913642e-01  1.3829940797e-01  1.3332547781e-01
1.2534470090e-01  1.3607260888e-01  1.3125680963e-01
1.3262910744e-01  1.3473888973e-01  1.3015026746e-01
1.4416271897e-01  1.3243192020e-01  1.2889661775e-01
1.5111869415e-01  1.3047741672e-01  1.2725146566e-01
-1.3446686878e-01  1.3044179686e-01  1.3094922158e-01
-1.2741314929e-01  1.3226558416e-01  1.3625961150e-01
-1.2052554969e-01  1.3690578315e-01  1.4166312214e-01
-1.1292302490e-01  1.4092414438e-01  1.4640601049e-01
-1.0394427582e-01  1.4365560333e-01  1.4945610523e-01
-9.5203580620e-02  1.4676633594e-01  1.5232077118e-01
-8.7012978590e-02  1.5024426072e-01  1.5585291778e-01
-7.9651150798e-02  1.5371751141e-01  1.6059647365e-01
-7.1762462427e-02  1.5637818132e-01  1.6507996909e-01
-6.2502010829e-02  1.5780164033e-01  1.6789094075e-01
-5.3065646686e-02  1.5912368239e-01  1.7024824801e-01
-4.3448966443e-02  1.5944888448e-01  1.7064987684e-01
-3.3823578737e-02  1.5912757788e-01  1.7002854393e-01
-2.4137600316e-02  1.5776146821e-01  1.6864292226e-01
-1.4477270066e-02  1.5632322335e-01  1.6714630201e-01
-4.9562958146e-03  1.5471330603e-01  1.6524064818e-01
4.8516664856e-03  1.5355033153e-01  1.6390337976e-01
1.4459265241e-02  1.5178708517e-01  1.6214600404e-01
2.4145993212e-02  1.5019002648e-01  1.6075838530e-01
3.3733915004e-02  1.4844451502e-01  1.5909133837e-01
4.3545890891e-02  1.4749938737e-01  1.5821499147e-01
5.2775827471e-02  1.4512401289e-01  1.5531960412e-01
6.1794949501e-02  1.4265379191e-01  1.5160736651e-01
7.1136731214e-02  1.4067670991e-01  1.4945235325e-01
8.0535009463e-02  1.3877425319e-01  1.4748697175e-01
8.9783757445e-02  1.3688618873e-01  1.4581353984e-01
9.8894963472e-02  1.3481619710e-01  1.4380101397e-01
1.0834267212e-01  1.3291953464e-01  1.4181503970e-01
1.1800304687e-01  1.3121249070e-01  1.3987723122e-01
1.2738721650e-01  1.2908945751e-01  1.3759205454e-01
1.3660622918e-01  1.2690127701e-01  1.3517764545e-01
1.4543541526e-01  1.2421593243e-01  1.3243593819e-01
1.5335587002e-01  1.2323052644e-01  1.2841270910e-01
-1.3872047778e-01  1.2009365391e-01  1.3504831539e-01
-1.3086532548e-01  1.2425379874e-01  1.4027870528e-01
-1.2279947288e-01  1.2856222104e-01  1.4573612418e-01
-1.1514111531e-01  1.3220368397e-01  1.5056671297e-01
-1.0671966851e-01  1.3555471478e-01  1.5558557024e-01
-9.8193819018e-02  1.3883597272e-01  1.5863365765e-01
-8.8542646109e-02  1.4136956388e-01  1.6174453507e-01
-8.1528366632e-02  1.4488174413e-01  1.6621256297e-01
-7.3309573787e-02  1.4753740515e-01  1.6979084631e-01
-6.4371255702e-02  1.4948440105e-01  1.7415820453e-01
-5.4553109044e-02  1.5148894068e-01  1.7771477831e-01
-4.4783226389e-02  1.5145312666e-01  1.7882301622e-01
-3.4602140350e-02  1.5036051164e-01  1.7824146614e-01
-2.4691417695e-02  1.4938359660e-01  1.7772378432e-01
-1.4517697513e-02  1.4738211902e-01  1.7605834560e-01
-4.9605138574e-03  1.4570542747e-01  1.7413195337e-01
5.2741118929e-03  1.4349337363e-01  1.7161478162e-01
1.4580610735e-02  1.4159237982e-01  1.6963054806e-01
2.4809597132e-02  1.3947910912e-01  1.6750490293e-01
3.4236920743e-02  1.3830905672e-01  1.6620234894e-01
4.4368605179e-02  1.3656372129e-01  1.6472854578e-01
5.3996620308e-02  1.3520926539e-01  1.6204258322e-01
6.3941078482e-02  1.3279700684e-01  1.5804804190e-01
7.2382578018e-02  1.3004150596e-01  1.5426077343e-01
8.2622478303e-02  1.2807188907e-01  1.5158555896e-01
9.2065487106e-02  1.2718315183e-01  1.5054403514e-01
1.0166511140e-01  1.2657919385e-01  1.4973179797e-01
1.1168106548e-01  1.2547394274e-01  1.4860220340e-01
1.2161943126e-01  1.2349586751e-01  1.4592970926e-01
1.3068874691e-01  1.2096762780e-01  1.4267563802e-01
1.4005680661e-01  1.1809764147e-01  1.3893634185e-01
1.4809674830e-01  1.1507437220e-01  1.3473389464e-01
1.5671093010e-01  1.1219397623e-01  1.3087393468e-01
-1.4176870069e-01  1.1408642931e-01  1.3749081200e-01
-1.3409046590e-01  1.1577398349e-01  1.4362191087e-01
-1.2602659870e-01  1.1970059510e-01  1.4924873654e-01
-1.1855430250e-01  1.2415306621e-01  1.5501519225e-01
-1.1052860378e-01  1.2808933246e-01  1.6005148345e-01
-1.0182729977e-01  1.3114846416e-01  1.6432654179e-01
-9.2369948451e-02  1.3268784959e-01  1.6771560648e-01
-8.3675442085e-02  1.3556861816e-01  1.7160895369e-01
-7.5134109652e-02  1.3845103797e-01  1.7622527878e-01
-6.6303175160e-02  1.4059836530e-01  1.8067483846e-01
-5.6609238310e-02  1.4125941432e-01  1.8345714749e-01
-4.6625830191e-02  1.4210073053e-01  1.8583558634e-01
-3.6262758067e-02  1.4182127699e-01  1.8665536794e-01
-2.5901362407e-02  1.4067345975e-01  1.8643136668e-01
-1.5782232263e-02  1.3862603444e-01  1.8487642111e-01
