-1.78178e-01 -6.39934e-01 -1.59278e+00
-1.86540e+00 -8.10936e-01 -6.48351e-01
-1.98841e+00 -1.24879e+00 -2.26769e-01
-2.05085e+00 -1.26551e+00 -2.00083e-01
-1.50484e+00 1.02707e-01 -4.89442e-01
-2.85108e-01 -3.96790e-01 -1.58299e+00
5.03465e-02 -6.89824e-01 -1.00600e+00
-7.20722e-01 -1.38577e+00 -4.87116e-02
3.11459e-01 -1.31847e-01 -1.18931e+00
8.10029e-01 -1.29624e+00 -3.50216e-01
3.77543e-01 -6.91523e-01 -6.61239e-01
4.60997e-01 6.77718e-01 -1.34069e+00
5.35692e-01 1.41923e+00 -1.10860e+00
1.48718e+00 3.64046e-01 -5.59843e-01
9.64100e-01 1.11064e+00 -3.81265e-01
1.13203e+00 -1.60411e+00 2.74113e-01
1.25589e+00 -1.14566e+00 1.12615e+00
1.34494e+00 4.28180e-02 1.28639e+00
1.70842e+00 -1.35526e+00 6.38410e-01
1.73382e+00 -1.00446e+00 9.19761e-01
-7.61003e-01 3.64818e-01 1.50115e+00
-1.35005e+00 9.60670e-01 1.24741e+00
-1.19917e+00 1.16118e+00 6.70882e-01
-8.27048e-01 1.30728e+00 8.50118e-01
1.23961e+00 6.56566e-01 3.38609e-01
5.68043e-01 1.55890e+00 4.51566e-01
1.86974e+00 9.25123e-01 1.58439e-01
2.33153e+00 3.79129e-01 6.01471e-01
-1.80652e+00 -1.47422e+00 -1.48708e-01
-1.76715e+00 -1.49328e+00 -1.65979e-01
-1.76942e+00 -1.47001e+00 -1.22851e-01
-2.39002e+00 -1.09173e+00 -2.66759e-01
-2.35314e+00 -1.09372e+00 -2.00457e-01
-2.36966e+00 -1.08747e+00 -1.19594e-01
-2.33219e+00 -1.08942e+00 -1.07815e-01
-2.35004e+00 -1.09626e+00 -1.14828e-01
-2.35476e+00 -1.08211e+00 -7.53740e-02
-2.29228e+00 -1.12286e+00 -8.15801e-02
-2.37870e+00 -1.02604e+00 -2.96683e-01
-2.43872e+00 -1.01023e+00 -3.03537e-01
-2.43074e+00 -1.01963e+00 -2.72421e-01
-2.42807e+00 -1.01336e+00 -3.07625e-01
-2.35659e+00 -1.00196e+00 -2.99020e-01
-2.33187e+00 -1.02423e+00 -3.02638e-01
-2.32759e+00 -9.79164e-01 -3.16545e-01
-2.34914e+00 -1.05709e+00 -2.92825e-01
-2.34589e+00 -1.08938e+00 -2.47081e-01
-2.42536e+00 -9.82722e-01 -3.25655e-01
-2.43235e+00 -9.17335e-01 -3.32359e-01
-2.39682e+00 -8.58350e-01 -3.35939e-01
-2.45481e+00 -9.25445e-01 -3.15350e-01
-2.44818e+00 -9.44693e-01 -3.24872e-01
-2.45031e+00 -9.48654e-01 -2.84088e-01
-2.37167e+00 -9.80189e-01 -3.07760e-01
-2.37703e+00 -9.42121e-01 -3.08530e-01
-2.31216e+00 -9.16516e-01 -3.31127e-01
-2.35390e+00 -8.99460e-01 -3.33482e-01
-2.41111e+00 -1.05336e+00 -2.79061e-01
-2.41788e+00 -1.01792e+00 -2.37725e-01
-2.40651e+00 -1.04010e+00 -1.94584e-01
-2.39450e+00 -1.06354e+00 -2.11633e-01
-2.45176e+00 -9.08859e-01 -2.38195e-01
-2.43431e+00 -9.54971e-01 -1.76724e-01
-2.44341e+00 -9.32007e-01 -1.93428e-01
-2.43577e+00 -8.90588e-01 -1.95133e-01
-2.40579e+00 -1.02270e+00 -1.54622e-01
-2.39004e+00 -1.06857e+00 -1.34545e-01
-2.39410e+00 -1.02107e+00 -9.69502e-02
-2.37927e+00 -1.02977e+00 -6.93091e-02
-2.43346e+00 -9.59620e-01 -1.28517e-01
