-1.10642e+00 5.90519e-01 9.40942e+01
8.75077e+00 1.02248e+00 9.39209e+01
3.45068e+00 9.34247e+00 9.38069e+01
-6.43475e+00 8.94550e+00 9.39920e+01
-1.09614e+01 1.55452e-01 9.36705e+01
-5.63786e+00 -8.13752e+00 9.34488e+01
4.21282e+00 -7.75303e+00 9.41463e+01
1.86541e+01 1.45335e+00 9.31643e+01
1.54539e+01 1.11251e+01 9.23579e+01
8.02059e+00 1.80958e+01 9.27897e+01
-1.98329e+00 2.05727e+01 9.39314e+01
-1.18768e+01 1.74767e+01 9.37923e+01
-1.87835e+01 9.77796e+00 9.31922e+01
-2.08263e+01 -2.83597e-01 9.25859e+01
-1.75654e+01 -9.92920e+00 9.16961e+01
-1.01205e+01 -1.67940e+01 9.19923e+01
-2.25125e-01 -1.92251e+01 9.32939e+01
9.64814e+00 -1.62676e+01 9.40718e+01
1.66280e+01 -8.63238e+00 9.41556e+01
2.87256e+01 1.88958e+00 9.20332e+01
2.63394e+01 1.13474e+01 9.07991e+01
2.13143e+01 1.96263e+01 9.05745e+01
1.40513e+01 2.61035e+01 9.12798e+01
5.01339e+00 3.00560e+01 9.24819e+01
-4.92437e+00 3.06738e+01 9.30468e+01
-1.44781e+01 2.77720e+01 9.27635e+01
-2.25349e+01 2.19070e+01 9.25029e+01
-2.80983e+01 1.36834e+01 9.16149e+01
-3.06175e+01 4.17455e+00 9.07912e+01
-2.99279e+01 -5.55641e+00 9.03735e+01
-2.61037e+01 -1.44445e+01 8.95266e+01
-1.98306e+01 -2.17197e+01 8.94634e+01
-1.16597e+01 -2.67972e+01 9.01868e+01
-2.22369e+00 -2.90993e+01 9.12961e+01
7.60002e+00 -2.83318e+01 9.30519e+01
1.66547e+01 -2.41306e+01 9.38099e+01
2.37355e+01 -1.70324e+01 9.38388e+01
2.79283e+01 -7.96892e+00 9.33326e+01
3.92140e+01 2.34470e+00 9.10070e+01
3.67580e+01 1.24965e+01 8.93309e+01
3.21301e+01 2.17109e+01 8.86218e+01
2.56334e+01 2.96936e+01 8.88363e+01
1.74242e+01 3.60899e+01 8.98934e+01
7.70580e+00 4.02082e+01 9.10021e+01
-2.86433e+00 4.13307e+01 9.13153e+01
-1.32831e+01 3.92697e+01 9.06407e+01
-2.27326e+01 3.45494e+01 8.98647e+01
-3.06827e+01 2.76776e+01 8.94064e+01
-3.66701e+01 1.90803e+01 8.93357e+01
-4.00868e+01 9.19924e+00 8.89280e+01
-4.06655e+01 -1.17793e+00 8.82826e+01
-3.85025e+01 -1.12631e+01 8.76819e+01
-3.38416e+01 -2.03590e+01 8.69378e+01
-2.72255e+01 -2.80559e+01 8.68336e+01
-1.90254e+01 -3.40510e+01 8.75122e+01
-9.54645e+00 -3.78740e+01 8.83856e+01
7.00912e-01 -3.92229e+01 8.94848e+01
1.10676e+01 -3.78084e+01 9.04462e+01
2.08511e+01 -3.37994e+01 9.18315e+01
2.91920e+01 -2.71270e+01 9.24703e+01
3.53972e+01 -1.83889e+01 9.27341e+01
3.88262e+01 -8.25386e+00 9.22317e+01
5.01082e+01 2.81393e+00 8.92904e+01
4.77704e+01 1.31926e+01 8.77542e+01
4.35540e+01 2.27899e+01 8.66352e+01
3.78646e+01 3.15010e+01 8.63732e+01
3.08204e+01 3.92108e+01 8.69194e+01
2.23856e+01 4.55745e+01 8.78844e+01
1.26706e+01 5.00917e+01 8.89192e+01
2.08344e+00 5.19068e+01 8.87948e+01
-8.58858e+00 5.10203e+01 8.79271e+01
-1.86647e+01 4.76979e+01 8.65770e+01
-2.78053e+01 4.25655e+01 8.55721e+01
-3.58833e+01 3.60015e+01 8.53226e+01
-4.26658e+01 2.80955e+01 8.56702e+01
-4.77114e+01 1.89303e+01 8.61283e+01
-5.05476e+01 8.82745e+00 8.62125e+01
-5.08701e+01 -1.64084e+00 8.55314e+01
-4.89675e+01 -1.18626e+01 8.49632e+01
-4.50396e+01 -2.14211e+01 8.46130e+01
-3.92758e+01 -2.99229e+01 8.42828e+01
-3.20158e+01 -3.71216e+01 8.42357e+01
-2.35210e+01 -4.27726e+01 8.44062e+01
-1.40864e+01 -4.67174e+01 8.49054e+01
-3.99978e+00 -4.87119e+01 8.55239e+01
6.35645e+00 -4.85743e+01 8.61190e+01
1.65972e+01 -4.65052e+01 8.73379e+01
2.61935e+01 -4.20989e+01 8.79254e+01
3.48184e+01 -3.58732e+01 8.89186e+01
4.20254e+01 -2.79189e+01 8.99926e+01
4.72016e+01 -1.84195e+01 9.03974e+01
4.99671e+01 -7.95379e+00 9.02073e+01
6.12077e+01 3.28591e+00 8.64052e+01
5.91206e+01 1.42180e+01 8.56393e+01
