-4.41593e-02 8.13333e-02 -1.76102e+00
7.98702e-02 4.77384e-01 -1.54633e+00
-2.57790e-01 -9.32783e-02 -1.71167e+00
-2.76766e-01 2.69430e-01 -1.61252e+00
4.10151e-01 -1.09615e-01 -1.59735e+00
-3.34304e-03 -3.67026e-01 -1.50084e+00
-3.54378e-01 -2.95642e-01 -1.56392e+00
5.87743e-02 -7.11302e-01 -1.23993e+00
-6.08399e-01 -4.70720e-01 -1.33461e+00
-6.52452e-01 5.17876e-03 -1.50147e+00
-5.23048e-01 3.47731e-01 -1.44039e+00
8.21328e-03 8.20131e-01 -1.29792e+00
2.73039e-01 7.44599e-01 -1.24942e+00
9.53970e-01 -6.52233e-02 -1.23413e+00
6.92809e-01 -2.39084e-01 -1.45339e+00
4.07849e-01 -5.16223e-01 -1.23533e+00
-2.63687e-01 -7.02723e-01 -1.44022e+00
-8.57266e-01 6.56882e-02 -1.33478e+00
-6.87612e-01 3.20190e-01 -1.25488e+00
-5.98377e-01 5.95427e-01 -1.18005e+00
-3.36035e-01 6.74826e-01 -1.38901e+00
7.83486e-01 2.37047e-01 -1.36691e+00
8.89229e-01 -5.61060e-01 -1.12398e+00
-2.65389e-01 -8.74765e-01 -1.25355e+00
-4.94414e-01 -7.85182e-01 -1.27844e+00
-8.60544e-01 -2.45816e-01 -1.30889e+00
5.20546e-01 -7.58840e-01 -1.08626e+00
2.25465e-01 -8.72890e-01 -1.11721e+00
-1.29592e-01 -9.97045e-01 -1.06055e+00
-8.28316e-01 -5.35686e-01 -1.21819e+00
-1.08983e+00 -4.09715e-02 -1.16047e+00
-6.19455e-01 9.59575e-01 -9.80548e-01
-2.02622e-01 1.01973e+00 -1.12087e+00
5.97637e-02 1.04239e+00 -1.06985e+00
6.43050e-01 6.18291e-01 -1.17605e+00
1.07832e+00 4.91131e-01 -1.04040e+00
6.47987e-01 -9.59545e-01 -9.42294e-01
-4.82560e-01 -9.94667e-01 -1.16554e+00
-6.92258e-01 -8.49372e-01 -1.09986e+00
-9.93145e-01 -7.28490e-01 -1.00174e+00
-1.00279e+00 2.70369e-01 -1.00336e+00
-7.68477e-01 5.99661e-01 -9.91430e-01
4.95171e-01 1.08938e+00 -1.02283e+00
7.80439e-01 1.01427e+00 -9.52550e-01
9.75617e-01 7.53441e-01 -9.15877e-01
1.15253e+00 -1.26390e-01 -9.56288e-01
1.06612e+00 -5.78676e-01 -8.90077e-01
8.70967e-01 -8.16714e-01 -8.73461e-01
4.13945e-01 -1.09708e+00 -9.51189e-01
1.51929e-01 -1.18400e+00 -9.69520e-01
-9.88674e-02 -1.27340e+00 -9.29471e-01
-4.24408e-01 -1.22674e+00 -9.44554e-01
-6.65679e-01 -1.14996e+00 -9.65320e-01
-8.64499e-01 -9.92725e-01 -9.59068e-01
-1.07344e+00 -4.23308e-01 -9.76744e-01
-8.42896e-01 9.40531e-01 -8.14043e-01
-4.69440e-01 1.19805e+00 -9.56560e-01
