# x y z potential pseudo_potential
7.5757575758e-02 -1.5000000000e+00 0.0000000000e+00 4.9706563709e-07 -5.0088306741e-07
1.0606060606e-01 -1.5000000000e+00 0.0000000000e+00 4.9632255005e-07 -5.0014930445e-07
1.3636363636e-01 -1.5000000000e+00 0.0000000000e+00 4.9541591250e-07 -4.9925509899e-07
1.6666666667e-01 -1.5000000000e+00 0.0000000000e+00 4.9434981187e-07 -4.9820453848e-07
1.9696969697e-01 -1.5000000000e+00 0.0000000000e+00 4.9312670030e-07 -4.9700007505e-07
2.2727272727e-01 -1.5000000000e+00 0.0000000000e+00 4.9174743842e-07 -4.9564256934e-07
2.5757575758e-01 -1.5000000000e+00 0.0000000000e+00 4.9021070152e-07 -4.9413069663e-07
2.8787878788e-01 -1.5000000000e+00 0.0000000000e+00 4.8850954971e-07 -4.9245751703e-07
3.1818181818e-01 -1.5000000000e+00 0.0000000000e+00 4.8663262369e-07 -4.9061167125e-07
3.4848484848e-01 -1.5000000000e+00 0.0000000000e+00 4.8457642750e-07 -4.8858966333e-07
3.7878787879e-01 -1.5000000000e+00 0.0000000000e+00 4.8233975397e-07 -4.8639028609e-07
4.0909090909e-01 -1.5000000000e+00 0.0000000000e+00 4.7991478249e-07 -4.8400571891e-07
4.3939393939e-01 -1.5000000000e+00 0.0000000000e+00 4.7733665325e-07 -4.8147110201e-07
4.6969696970e-01 -1.5000000000e+00 0.0000000000e+00 4.7464389091e-07 -4.7882496002e-07
5.0000000000e-01 -1.5000000000e+00 0.0000000000e+00 4.7185125009e-07 -4.7608204758e-07
5.3030303030e-01 -1.5000000000e+00 0.0000000000e+00 4.6896812758e-07 -4.7325176148e-07
5.6060606061e-01 -1.5000000000e+00 0.0000000000e+00 4.6600123842e-07 -4.7034081675e-07
5.9090909091e-01 -1.5000000000e+00 0.0000000000e+00 4.6295542368e-07 -4.6735405447e-07
6.2121212121e-01 -1.5000000000e+00 0.0000000000e+00 4.5983400980e-07 -4.6429480106e-07
6.5151515152e-01 -1.5000000000e+00 0.0000000000e+00 4.5663933249e-07 -4.6116539225e-07
6.8181818182e-01 -1.5000000000e+00 0.0000000000e+00 4.5337336775e-07 -4.5796780404e-07
7.1212121212e-01 -1.5000000000e+00 0.0000000000e+00 4.5003824654e-07 -4.5470416738e-07
7.4242424242e-01 -1.5000000000e+00 0.0000000000e+00 4.4663655467e-07 -4.5137706808e-07
7.7272727273e-01 -1.5000000000e+00 0.0000000000e+00 4.4317140922e-07 -4.4798962323e-07
8.0303030303e-01 -1.5000000000e+00 0.0000000000e+00 4.3964641182e-07 -4.4454543445e-07
8.3333333333e-01 -1.5000000000e+00 0.0000000000e+00 4.3606560973e-07 -4.4104854900e-07
8.6363636364e-01 -1.5000000000e+00 0.0000000000e+00 4.3243351619e-07 -4.3750348013e-07
8.9393939394e-01 -1.5000000000e+00 0.0000000000e+00 4.2875514569e-07 -4.3391524233e-07
9.2424242424e-01 -1.5000000000e+00 0.0000000000e+00 4.2503599201e-07 -4.3028932937e-07
9.5454545455e-01 -1.5000000000e+00 0.0000000000e+00 4.2128191606e-07 -4.2663160215e-07
9.8484848485e-01 -1.5000000000e+00 0.0000000000e+00 4.1749896664e-07 -4.2294810950e-07
1.0151515152e+00 -1.5000000000e+00 0.0000000000e+00 4.1369318509e-07 -4.1924489273e-07
1.0454545455e+00 -1.5000000000e+00 0.0000000000e+00 4.0987043817e-07 -4.1552781863e-07
1.0757575758e+00 -1.5000000000e+00 0.0000000000e+00 4.0603630188e-07 -4.1180246317e-07
1.1060606061e+00 -1.5000000000e+00 0.0000000000e+00 4.0219599736e-07 -4.0807404751e-07
1.1363636364e+00 -1.5000000000e+00 0.0000000000e+00 3.9835436781e-07 -4.0434741484e-07
1.1666666667e+00 -1.5000000000e+00 0.0000000000e+00 3.9451588159e-07 -4.0062703353e-07
1.1969696970e+00 -1.5000000000e+00 0.0000000000e+00 3.9068464881e-07 -3.9691701368e-07
1.2272727273e+00 -1.5000000000e+00 0.0000000000e+00 3.8686444337e-07 -3.9322112920e-07
1.2575757576e+00 -1.5000000000e+00 0.0000000000e+00 3.8305872594e-07 -3.8954284074e-07
1.2878787879e+00 -1.5000000000e+00 0.0000000000e+00 3.7927066583e-07 -3.8588531764e-07
1.3181818182e+00 -1.5000000000e+00 0.0000000000e+00 3.7550316122e-07 -3.8225145806e-07
1.3484848485e+00 -1.5000000000e+00 0.0000000000e+00 3.7175885748e-07 -3.7864390736e-07
1.3787878788e+00 -1.5000000000e+00 0.0000000000e+00 3.6804016366e-07 -3.7506507462e-07
1.4090909091e+00 -1.5000000000e+00 0.0000000000e+00 3.6434926741e-07 -3.7151714746e-07
1.4393939394e+00 -1.5000000000e+00 0.0000000000e+00 3.6068814840e-07 -3.6800210558e-07
1.4696969697e+00 -1.5000000000e+00 0.0000000000e+00 3.5705859067e-07 -3.6452173299e-07
1.5000000000e+00 -1.5000000000e+00 0.0000000000e+00 3.5346219387e-07 -3.6107762936e-07
-1.5000000000e+00 -1.4696969697e+00 0.0000000000e+00 3.5667906125e-07 -3.6414220357e-07
-1.4696969697e+00 -1.4696969697e+00 0.0000000000e+00 3.6039604529e-07 -3.6770689445e-07
-1.4393939394e+00 -1.4696969697e+00 0.0000000000e+00 3.6415314876e-07 -3.7131481277e-07
-1.4090909091e+00 -1.4696969697e+00 0.0000000000e+00 3.6794919786e-07 -3.7496478475e-07
-1.3787878788e+00 -1.4696969697e+00 0.0000000000e+00 3.7178283236e-07 -3.7865545015e-07
-1.3484848485e+00 -1.4696969697e+00 0.0000000000e+00 3.7565249004e-07 -3.8238524676e-07
-1.3181818182e+00 -1.4696969697e+00 0.0000000000e+00 3.7955639103e-07 -3.8615239469e-07
-1.2878787879e+00 -1.4696969697e+00 0.0000000000e+00 3.8349252266e-07 -3.8995488130e-07
-1.2575757576e+00 -1.4696969697e+00 0.0000000000e+00 3.8745862522e-07 -3.9379044685e-07
-1.2272727273e+00 -1.4696969697e+00 0.0000000000e+00 3.9145217930e-07 -3.9765657196e-07
-1.1969696970e+00 -1.4696969697e+00 0.0000000000e+00 3.9547039529e-07 -4.0155046699e-07
-1.1666666667e+00 -1.4696969697e+00 0.0000000000e+00 3.9951020562e-07 -4.0546906439e-07
-1.1363636364e+00 -1.4696969697e+00 0.0000000000e+00 4.0356826018e-07 -4.0940901405e-07
-1.1060606061e+00 -1.4696969697e+00 0.0000000000e+00 4.0764092509e-07 -4.1336668207e-07
-1.0757575758e+00 -1.4696969697e+00 0.0000000000e+00 4.1172428457e-07 -4.1733815269e-07
-1.0454545455e+00 -1.4696969697e+00 0.0000000000e+00 4.1581414599e-07 -4.2131923327e-07
-1.0151515152e+00 -1.4696969697e+00 0.0000000000e+00 4.1990604776e-07 -4.2530546224e-07
-9.8484848485e-01 -1.4696969697e+00 0.0000000000e+00 4.2399527152e-07 -4.2929212121e-07
-9.5454545455e-01 -1.4696969697e+00 0.0000000000e+00 4.2807686046e-07 -4.3327425338e-07
-9.2424242424e-01 -1.4696969697e+00 0.0000000000e+00 4.3214564618e-07 -4.3724669037e-07
-8.9393939394e-01 -1.4696969697e+00 0.0000000000e+00 4.3619628203e-07 -4.4120408550e-07
-8.6363636364e-01 -1.4696969697e+00 0.0000000000e+00 4.4022327063e-07 -4.4514094140e-07
-8.3333333333e-01 -1.4696969697e+00 0.0000000000e+00 4.4422096146e-07 -4.4905160756e-07
-8.0303030303e-01 -1.4696969697e+00 0.0000000000e+00 4.4818349128e-07 -4.5293022074e-07
-7.7272727273e-01 -1.4696969697e+00 0.0000000000e+00 4.5210466126e-07 -4.5677058210e-07
-7.4242424242e-01 -1.4696969697e+00 0.0000000000e+00 4.5597779763e-07 -4.6056601787e-07
-7.1212121212e-01 -1.4696969697e+00 0.0000000000e+00 4.5979568593e-07 -4.6430931360e-07
-6.8181818182e-01 -1.4696969697e+00 0.0000000000e+00 4.6355058197e-07 -4.6799272509e-07
-6.5151515152e-01 -1.4696969697e+00 0.0000000000e+00 4.6723408382e-07 -4.7160785042e-07
-6.2121212121e-01 -1.4696969697e+00 0.0000000000e+00 4.7083616253e-07 -4.7514466062e-07
-5.9090909091e-01 -1.4696969697e+00 0.0000000000e+00 4.7434473155e-07 -4.7859106916e-07
-5.6060606061e-01 -1.4696969697e+00 0.0000000000e+00 4.7777332948e-07 -4.8196061464e-07
-5.3030303030e-01 -1.4696969697e+00 0.0000000000e+00 4.8103588528e-07 -4.8516722601e-07
-5.0000000000e-01 -1.4696969697e+00 0.0000000000e+00 4.8409106804e-07 -4.8816957237e-07
-4.6969696970e-01 -1.4696969697e+00 0.0000000000e+00 4.8695020514e-07 -4.9097898109e-07
-4.3939393939e-01 -1.4696969697e+00 0.0000000000e+00 4.8961699604e-07 -4.9359915163e-07
-4.0909090909e-01 -1.4696969697e+00 0.0000000000e+00 4.9209356820e-07 -4.9603221146e-07
-3.7878787879e-01 -1.4696969697e+00 0.0000000000e+00 4.9438165114e-07 -4.9827989008e-07
-3.4848484848e-01 -1.4696969697e+00 0.0000000000e+00 4.9648216234e-07 -5.0034310499e-07
-3.1818181818e-01 -1.4696969697e+00 0.0000000000e+00 4.9839500625e-07 -5.0222176064e-07
-2.8787878788e-01 -1.4696969697e+00 0.0000000000e+00 5.0011921169e-07 -5.0391488585e-07
-2.5757575758e-01 -1.4696969697e+00 0.0000000000e+00 5.0165314720e-07 -5.0542084914e-07
-2.2727272727e-01 -1.4696969697e+00 0.0000000000e+00 5.0299480149e-07 -5.0673763924e-07
-1.9696969697e-01 -1.4696969697e+00 0.0000000000e+00 5.0414223599e-07 -5.0786331757e-07
-1.6666666667e-01 -1.4696969697e+00 0.0000000000e+00 5.0509420097e-07 -5.0879663441e-07
-1.3636363636e-01 -1.4696969697e+00 0.0000000000e+00 5.0585063577e-07 -5.0953752909e-07
-1.0606060606e-01 -1.4696969697e+00 0.0000000000e+00 5.0641268213e-07 -5.1008714336e-07
-7.5757575758e-02 -1.4696969697e+00 0.0000000000e+00 5.0678224163e-07 -5.1044737879e-07
-4.5454545455e-02 -1.4696969697e+00 0.0000000000e+00 5.0696151745e-07 -5.1062043855e-07
-1.5151515152e-02 -1.4696969697e+00 0.0000000000e+00 5.0695291177e-07 -5.1060872485e-07
1.5151515152e-02 -1.4696969697e+00 0.0000000000e+00 5.0675934799e-07 -5.1041516107e-07
4.5454545455e-02 -1.4696969697e+00 0.0000000000e+00 5.0638470488e-07 -5.1004362598e-07
7.5757575758e-02 -1.4696969697e+00 0.0000000000e+00 5.0583378997e-07 -5.0949892712e-07
1.0606060606e-01 -1.4696969697e+00 0.0000000000e+00 5.0511169197e-07 -5.0878615319e-07
1.3636363636e-01 -1.4696969697e+00 0.0000000000e+00 5.0422296942e-07 -5.0790986274e-07
1.6666666667e-01 -1.4696969697e+00 0.0000000000e+00 5.0317106487e-07 -5.0687349830e-07
1.9696969697e-01 -1.4696969697e+00 0.0000000000e+00 5.0195794284e-07 -5.0567902443e-07
2.2727272727e-01 -1.4696969697e+00 0.0000000000e+00 5.0058374378e-07 -5.0432658153e-07
2.5757575758e-01 -1.4696969697e+00 0.0000000000e+00 4.9904625881e-07 -5.0281396075e-07
2.8787878788e-01 -1.4696969697e+00 0.0000000000e+00 4.9734069278e-07 -5.0113636694e-07
3.1818181818e-01 -1.4696969697e+00 0.0000000000e+00 4.9546141381e-07 -4.9928816821e-07
3.4848484848e-01 -1.4696969697e+00 0.0000000000e+00 4.9340439021e-07 -4.9726533287e-07
3.7878787879e-01 -1.4696969697e+00 0.0000000000e+00 4.9116622958e-07 -4.9506446852e-07
4.0909090909e-01 -1.4696969697e+00 0.0000000000e+00 4.8874223419e-07 -4.9268087744e-07
4.3939393939e-01 -1.4696969697e+00 0.0000000000e+00 4.8612844101e-07 -4.9011059660e-07
4.6969696970e-01 -1.4696969697e+00 0.0000000000e+00 4.8332597038e-07 -4.8735474633e-07
5.0000000000e-01 -1.4696969697e+00 0.0000000000e+00 4.8037491436e-07 -4.8445341869e-07
5.3030303030e-01 -1.4696969697e+00 0.0000000000e+00 4.7733828868e-07 -4.8146962942e-07
5.6060606061e-01 -1.4696969697e+00 0.0000000000e+00 4.7422218378e-07 -4.7840946894e-07
5.9090909091e-01 -1.4696969697e+00 0.0000000000e+00 4.7103066941e-07 -4.7527700703e-07
6.2121212121e-01 -1.4696969697e+00 0.0000000000e+00 4.6776580104e-07 -4.7207429913e-07
6.5151515152e-01 -1.4696969697e+00 0.0000000000e+00 4.6442827207e-07 -4.6880203866e-07
6.8181818182e-01 -1.4696969697e+00 0.0000000000e+00 4.6101849255e-07 -4.6546063567e-07
7.1212121212e-01 -1.4696969697e+00 0.0000000000e+00 4.5753743816e-07 -4.6205106583e-07
7.4242424242e-01 -1.4696969697e+00 0.0000000000e+00 4.5398712519e-07 -4.5857534543e-07
7.7272727273e-01 -1.4696969697e+00 0.0000000000e+00 4.5037053201e-07 -4.5503645285e-07
8.0303030303e-01 -1.4696969697e+00 0.0000000000e+00 4.4669127174e-07 -4.5143800120e-07
8.3333333333e-01 -1.4696969697e+00 0.0000000000e+00 4.4295341489e-07 -4.4778406100e-07
8.6363636364e-01 -1.4696969697e+00 0.0000000000e+00 4.3916156893e-07 -4.4407923970e-07
8.9393939394e-01 -1.4696969697e+00 0.0000000000e+00 4.3532104598e-07 -4.4032884945e-07
9.2424242424e-01 -1.4696969697e+00 0.0000000000e+00 4.3143790343e-07 -4.3653894761e-07
9.5454545455e-01 -1.4696969697e+00 0.0000000000e+00 4.2751877747e-07 -4.3271617039e-07
9.8484848485e-01 -1.4696969697e+00 0.0000000000e+00 4.2357058215e-07 -4.2886743184e-07
1.0151515152e+00 -1.4696969697e+00 0.0000000000e+00 4.1960019452e-07 -4.2499960899e-07
1.0454545455e+00 -1.4696969697e+00 0.0000000000e+00 4.1561420888e-07 -4.2111929616e-07
1.0757575758e+00 -1.4696969697e+00 0.0000000000e+00 4.1161878895e-07 -4.1723265707e-07
1.1060606061e+00 -1.4696969697e+00 0.0000000000e+00 4.0761960738e-07 -4.1334536436e-07
1.1363636364e+00 -1.4696969697e+00 0.0000000000e+00 4.0362184451e-07 -4.0946259837e-07
1.1666666667e+00 -1.4696969697e+00 0.0000000000e+00 3.9963021736e-07 -4.0558907613e-07
1.1969696970e+00 -1.4696969697e+00 0.0000000000e+00 3.9564901877e-07 -4.0172909047e-07
1.2272727273e+00 -1.4696969697e+00 0.0000000000e+00 3.9168215632e-07 -3.9788654898e-07
1.2575757576e+00 -1.4696969697e+00 0.0000000000e+00 3.8773318714e-07 -3.9406500877e-07
1.2878787879e+00 -1.4696969697e+00 0.0000000000e+00 3.8380534819e-07 -3.9026770683e-07
1.3181818182e+00 -1.4696969697e+00 0.0000000000e+00 3.7990158242e-07 -3.8649758609e-07
1.3484848485e+00 -1.4696969697e+00 0.0000000000e+00 3.7602456144e-07 -3.8275731816e-07
1.3787878788e+00 -1.4696969697e+00 0.0000000000e+00 3.7217670528e-07 -3.7904932307e-07
1.4090909091e+00 -1.4696969697e+00 0.0000000000e+00 3.6836019968e-07 -3.7537578656e-07
1.4393939394e+00 -1.4696969697e+00 0.0000000000e+00 3.6457701128e-07 -3.7173867529e-07
1.4696969697e+00 -1.4696969697e+00 0.0000000000e+00 3.6082890132e-07 -3.6813975048e-07
1.5000000000e+00 -1.4696969697e+00 0.0000000000e+00 3.5711743792e-07 -3.6458058025e-07
-1.5000000000e+00 -1.4393939394e+00 0.0000000000e+00 3.6030118345e-07 -3.6761514063e-07
-1.4696969697e+00 -1.4393939394e+00 0.0000000000e+00 3.6413339514e-07 -3.7129505915e-07
-1.4393939394e+00 -1.4393939394e+00 0.0000000000e+00 3.6800953454e-07 -3.7502201340e-07
-1.4090909091e+00 -1.4393939394e+00 0.0000000000e+00 3.7192850988e-07 -3.7879491163e-07
-1.3787878788e+00 -1.4393939394e+00 0.0000000000e+00 3.7588903425e-07 -3.8261246690e-07
-1.3484848485e+00 -1.4393939394e+00 0.0000000000e+00 3.7988960758e-07 -3.8647317915e-07
-1.3181818182e+00 -1.4393939394e+00 0.0000000000e+00 3.8392849840e-07 -3.9037531692e-07
-1.2878787879e+00 -1.4393939394e+00 0.0000000000e+00 3.8800372587e-07 -3.9431689937e-07
-1.2575757576e+00 -1.4393939394e+00 0.0000000000e+00 3.9211304276e-07 -3.9829567925e-07
-1.2272727273e+00 -1.4393939394e+00 0.0000000000e+00 3.9625392000e-07 -4.0230912751e-07
-1.1969696970e+00 -1.4393939394e+00 0.0000000000e+00 4.0042353376e-07 -4.0635442032e-07
-1.1666666667e+00 -1.4393939394e+00 0.0000000000e+00 4.0461875567e-07 -4.1042842929e-07
-1.1363636364e+00 -1.4393939394e+00 0.0000000000e+00 4.0883614675e-07 -4.1452771547e-07
-1.1060606061e+00 -1.4393939394e+00 0.0000000000e+00 4.1307195517e-07 -4.1864852700e-07
-1.0757575758e+00 -1.4393939394e+00 0.0000000000e+00 4.1732211722e-07 -4.2278680020e-07
-1.0454545455e+00 -1.4393939394e+00 0.0000000000e+00 4.2158226084e-07 -4.2693816298e-07
-1.0151515152e+00 -1.4393939394e+00 0.0000000000e+00 4.2584771085e-07 -4.3109794018e-07
-9.8484848485e-01 -1.4393939394e+00 0.0000000000e+00 4.3011349770e-07 -4.3526116224e-07
-9.5454545455e-01 -1.4393939394e+00 0.0000000000e+00 4.3437437497e-07 -4.3942258275e-07
-9.2424242424e-01 -1.4393939394e+00 0.0000000000e+00 4.3862485561e-07 -4.4357671464e-07
-8.9393939394e-01 -1.4393939394e+00 0.0000000000e+00 4.4285927359e-07 -4.4771789191e-07
-8.6363636364e-01 -1.4393939394e+00 0.0000000000e+00 4.4707185835e-07 -4.5184034398e-07
-8.3333333333e-01 -1.4393939394e+00 0.0000000000e+00 4.5125677671e-07 -4.5593823767e-07
-8.0303030303e-01 -1.4393939394e+00 0.0000000000e+00 4.5540808325e-07 -4.6000562757e-07
-7.7272727273e-01 -1.4393939394e+00 0.0000000000e+00 4.5951955623e-07 -4.6403629192e-07
-7.4242424242e-01 -1.4393939394e+00 0.0000000000e+00 4.6358450975e-07 -4.6802354485e-07
-7.1212121212e-01 -1.4393939394e+00 0.0000000000e+00 4.6759579795e-07 -4.7196024048e-07
-6.8181818182e-01 -1.4393939394e+00 0.0000000000e+00 4.7154598521e-07 -4.7583894319e-07
-6.5151515152e-01 -1.4393939394e+00 0.0000000000e+00 4.7542747847e-07 -4.7965205991e-07
-6.2121212121e-01 -1.4393939394e+00 0.0000000000e+00 4.7921590877e-07 -4.8337522172e-07
-5.9090909091e-01 -1.4393939394e+00 0.0000000000e+00 4.8282410128e-07 -4.8692125375e-07
-5.6060606061e-01 -1.4393939394e+00 0.0000000000e+00 4.8625813682e-07 -4.9029623684e-07
-5.3030303030e-01 -1.4393939394e+00 0.0000000000e+00 4.8950566269e-07 -4.9348781827e-07
-5.0000000000e-01 -1.4393939394e+00 0.0000000000e+00 4.9255774208e-07 -4.9648706126e-07
-4.6969696970e-01 -1.4393939394e+00 0.0000000000e+00 4.9541542569e-07 -4.9929501649e-07
-4.3939393939e-01 -1.4393939394e+00 0.0000000000e+00 4.9808100772e-07 -5.0191397816e-07
-4.0909090909e-01 -1.4393939394e+00 0.0000000000e+00 5.0055634014e-07 -5.0434579825e-07
-3.7878787879e-01 -1.4393939394e+00 0.0000000000e+00 5.0284272599e-07 -5.0659177979e-07
-3.4848484848e-01 -1.4393939394e+00 0.0000000000e+00 5.0494087071e-07 -5.0865262822e-07
-3.1818181818e-01 -1.4393939394e+00 0.0000000000e+00 5.0685086224e-07 -5.1052843149e-07
-2.8787878788e-01 -1.4393939394e+00 0.0000000000e+00 5.0857222639e-07 -5.1221871540e-07
-2.5757575758e-01 -1.4393939394e+00 0.0000000000e+00 5.1010405343e-07 -5.1372257022e-07
-2.2727272727e-01 -1.4393939394e+00 0.0000000000e+00 5.1144520714e-07 -5.1503885974e-07
-1.9696969697e-01 -1.4393939394e+00 0.0000000000e+00 5.1259462647e-07 -5.1616652290e-07
-1.6666666667e-01 -1.4393939394e+00 0.0000000000e+00 5.1355167160e-07 -5.1710491989e-07
-1.3636363636e-01 -1.4393939394e+00 0.0000000000e+00 5.1431638644e-07 -5.1785409461e-07
-1.0606060606e-01 -1.4393939394e+00 0.0000000000e+00 5.1488955522e-07 -5.1841483130e-07
-7.5757575758e-02 -1.4393939394e+00 0.0000000000e+00 5.1527256987e-07 -5.1878852188e-07
